state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
28,125,"Sharkey County, MS",2020,1475,1314,161,10.9,28125
28,125,"Sharkey County, MS",2019,1484,1346,138,9.3,28125
28,125,"Sharkey County, MS",2018,1608,1487,121,7.5,28125
28,125,"Sharkey County, MS",2017,1613,1481,132,8.2,28125
28,125,"Sharkey County, MS",2016,1708,1555,153,9,28125
28,125,"Sharkey County, MS",2015,1723,1555,168,9.8,28125
28,125,"Sharkey County, MS",2014,1764,1568,196,11.1,28125
28,125,"Sharkey County, MS",2013,1844,1605,239,13,28125
28,125,"Sharkey County, MS",2012,1956,1696,260,13.3,28125
28,125,"Sharkey County, MS",2011,2027,1738,289,14.3,28125
28,125,"Sharkey County, MS",2010,2060,1769,291,14.1,28125
28,125,"Sharkey County, MS",2009,2379,2126,253,10.6,28125
28,125,"Sharkey County, MS",2008,2458,2247,211,8.6,28125
28,125,"Sharkey County, MS",2007,2529,2319,210,8.3,28125
28,125,"Sharkey County, MS",2006,2515,2290,225,8.9,28125
28,125,"Sharkey County, MS",2005,2563,2278,285,11.1,28125
28,125,"Sharkey County, MS",2004,2652,2371,281,10.6,28125
28,125,"Sharkey County, MS",2003,2704,2464,240,8.9,28125
28,125,"Sharkey County, MS",2002,2633,2375,258,9.8,28125
28,125,"Sharkey County, MS",2001,2614,2365,249,9.5,28125
28,125,"Sharkey County, MS",2000,2629,2374,255,9.7,28125
28,125,"Sharkey County, MS",1999,2526,2073,453,17.9,28125
28,125,"Sharkey County, MS",1998,2549,2221,328,12.9,28125
28,125,"Sharkey County, MS",1997,2634,2249,385,14.6,28125
28,125,"Sharkey County, MS",1996,2746,2274,472,17.2,28125
28,125,"Sharkey County, MS",1995,3101,2530,571,18.4,28125
28,125,"Sharkey County, MS",1994,3256,2714,542,16.6,28125
28,125,"Sharkey County, MS",1993,3251,2842,409,12.6,28125
28,125,"Sharkey County, MS",1992,3117,2721,396,12.7,28125
28,125,"Sharkey County, MS",1991,3020,2613,407,13.5,28125
28,125,"Sharkey County, MS",1990,2958,2578,380,12.8,28125
