state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
51,153,"Prince William County, VA",2020,245929,229901,16028,6.5,51153
51,153,"Prince William County, VA",2019,248954,242881,6073,2.4,51153
51,153,"Prince William County, VA",2018,243624,237019,6605,2.7,51153
51,153,"Prince William County, VA",2017,240516,232404,8112,3.4,51153
51,153,"Prince William County, VA",2016,235285,226848,8437,3.6,51153
51,153,"Prince William County, VA",2015,232296,222831,9465,4.1,51153
51,153,"Prince William County, VA",2014,232639,221468,11171,4.8,51153
51,153,"Prince William County, VA",2013,231198,219435,11763,5.1,51153
51,153,"Prince William County, VA",2012,228525,216702,11823,5.2,51153
51,153,"Prince William County, VA",2011,224848,212158,12690,5.6,51153
51,153,"Prince William County, VA",2010,218644,204995,13649,6.2,51153
51,153,"Prince William County, VA",2009,209271,197618,11653,5.6,51153
51,153,"Prince William County, VA",2008,205732,198411,7321,3.6,51153
51,153,"Prince William County, VA",2007,200343,194996,5347,2.7,51153
51,153,"Prince William County, VA",2006,196876,191735,5141,2.6,51153
51,153,"Prince William County, VA",2005,189991,184395,5596,2.9,51153
51,153,"Prince William County, VA",2004,180024,174296,5728,3.2,51153
51,153,"Prince William County, VA",2003,171498,165365,6133,3.6,51153
51,153,"Prince William County, VA",2002,166678,160770,5908,3.5,51153
51,153,"Prince William County, VA",2001,161154,157096,4058,2.5,51153
51,153,"Prince William County, VA",2000,153649,150951,2698,1.8,51153
51,153,"Prince William County, VA",1999,142913,140262,2651,1.9,51153
51,153,"Prince William County, VA",1998,137323,134692,2631,1.9,51153
51,153,"Prince William County, VA",1997,132337,129004,3333,2.5,51153
51,153,"Prince William County, VA",1996,130012,126420,3592,2.8,51153
51,153,"Prince William County, VA",1995,129493,125339,4154,3.2,51153
51,153,"Prince William County, VA",1994,128394,124179,4215,3.3,51153
51,153,"Prince William County, VA",1993,125188,120770,4418,3.5,51153
51,153,"Prince William County, VA",1992,123863,118167,5696,4.6,51153
51,153,"Prince William County, VA",1991,120743,115992,4751,3.9,51153
51,153,"Prince William County, VA",1990,117318,114608,2710,2.3,51153
