state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
47,113,"Madison County, TN",2020,49028,45343,3685,7.5,47113
47,113,"Madison County, TN",2019,49376,47635,1741,3.5,47113
47,113,"Madison County, TN",2018,48609,46786,1823,3.8,47113
47,113,"Madison County, TN",2017,47984,46099,1885,3.9,47113
47,113,"Madison County, TN",2016,47829,45493,2336,4.9,47113
47,113,"Madison County, TN",2015,46629,43904,2725,5.8,47113
47,113,"Madison County, TN",2014,46598,43431,3167,6.8,47113
47,113,"Madison County, TN",2013,47671,43839,3832,8,47113
47,113,"Madison County, TN",2012,48464,44456,4008,8.3,47113
47,113,"Madison County, TN",2011,48949,44320,4629,9.5,47113
47,113,"Madison County, TN",2010,48244,43316,4928,10.2,47113
47,113,"Madison County, TN",2009,48058,43104,4954,10.3,47113
47,113,"Madison County, TN",2008,48769,45529,3240,6.6,47113
47,113,"Madison County, TN",2007,48695,46312,2383,4.9,47113
47,113,"Madison County, TN",2006,48117,45487,2630,5.5,47113
47,113,"Madison County, TN",2005,46301,43729,2572,5.6,47113
47,113,"Madison County, TN",2004,46274,43727,2547,5.5,47113
47,113,"Madison County, TN",2003,46358,43654,2704,5.8,47113
47,113,"Madison County, TN",2002,46287,43620,2667,5.8,47113
47,113,"Madison County, TN",2001,45950,43695,2255,4.9,47113
47,113,"Madison County, TN",2000,46664,44969,1695,3.6,47113
47,113,"Madison County, TN",1999,51100,49416,1684,3.3,47113
47,113,"Madison County, TN",1998,50131,48384,1747,3.5,47113
47,113,"Madison County, TN",1997,48661,46511,2150,4.4,47113
47,113,"Madison County, TN",1996,47334,45188,2146,4.5,47113
47,113,"Madison County, TN",1995,46795,44542,2253,4.8,47113
47,113,"Madison County, TN",1994,45783,43908,1875,4.1,47113
47,113,"Madison County, TN",1993,40757,38498,2259,5.5,47113
47,113,"Madison County, TN",1992,40219,37764,2455,6.1,47113
47,113,"Madison County, TN",1991,39631,37357,2274,5.7,47113
47,113,"Madison County, TN",1990,38199,36179,2020,5.3,47113
