fips_code,area,period,qtrly_estabs,avg_wkly_wage
47063,"Hamblen County, TN",2014-1,1272,692
47063,"Hamblen County, TN",2014-2,1273,703
47063,"Hamblen County, TN",2014-3,1285,702
47063,"Hamblen County, TN",2014-4,1297,741
47063,"Hamblen County, TN",2015-1,1304,684
47063,"Hamblen County, TN",2015-2,1292,711
47063,"Hamblen County, TN",2015-3,1299,712
47063,"Hamblen County, TN",2015-4,1317,774
47063,"Hamblen County, TN",2016-1,1310,680
47063,"Hamblen County, TN",2016-2,1324,712
47063,"Hamblen County, TN",2016-3,1318,729
47063,"Hamblen County, TN",2016-4,1319,755
47063,"Hamblen County, TN",2017-1,1326,727
47063,"Hamblen County, TN",2017-2,1329,736
47063,"Hamblen County, TN",2017-3,1335,739
47063,"Hamblen County, TN",2017-4,1339,785
47063,"Hamblen County, TN",2018-1,1344,755
47063,"Hamblen County, TN",2018-2,1352,748
47063,"Hamblen County, TN",2018-3,1344,755
47063,"Hamblen County, TN",2018-4,1361,831
47063,"Hamblen County, TN",2019-1,1349,782
47063,"Hamblen County, TN",2019-2,1339,767
47063,"Hamblen County, TN",2019-3,1342,776
47063,"Hamblen County, TN",2019-4,1356,811
47063,"Hamblen County, TN",2020-1,1366,782
47063,"Hamblen County, TN",2020-2,1361,764
47063,"Hamblen County, TN",2020-3,1372,809
