fips_code,area,period,qtrly_estabs,avg_wkly_wage
02185,"North Slope Borough, AK",2014-1,234,2058
02185,"North Slope Borough, AK",2014-2,232,1886
02185,"North Slope Borough, AK",2014-3,232,1867
02185,"North Slope Borough, AK",2014-4,235,2005
02185,"North Slope Borough, AK",2015-1,239,2057
02185,"North Slope Borough, AK",2015-2,244,1883
02185,"North Slope Borough, AK",2015-3,251,1847
02185,"North Slope Borough, AK",2015-4,248,2023
02185,"North Slope Borough, AK",2016-1,246,1944
02185,"North Slope Borough, AK",2016-2,245,1804
02185,"North Slope Borough, AK",2016-3,243,1866
02185,"North Slope Borough, AK",2016-4,244,1870
02185,"North Slope Borough, AK",2017-1,245,2061
02185,"North Slope Borough, AK",2017-2,242,1791
02185,"North Slope Borough, AK",2017-3,243,1796
02185,"North Slope Borough, AK",2017-4,240,1889
02185,"North Slope Borough, AK",2018-1,241,2162
02185,"North Slope Borough, AK",2018-2,242,1823
02185,"North Slope Borough, AK",2018-3,243,1841
02185,"North Slope Borough, AK",2018-4,244,1921
02185,"North Slope Borough, AK",2019-1,242,2299
02185,"North Slope Borough, AK",2019-2,245,1878
02185,"North Slope Borough, AK",2019-3,244,1919
02185,"North Slope Borough, AK",2019-4,249,1972
02185,"North Slope Borough, AK",2020-1,241,2207
02185,"North Slope Borough, AK",2020-2,240,2094
02185,"North Slope Borough, AK",2020-3,243,1957
