fips_code,area,period,qtrly_estabs,avg_wkly_wage
06099,"Stanislaus County, CA",2014-1,14303,804
06099,"Stanislaus County, CA",2014-2,14068,765
06099,"Stanislaus County, CA",2014-3,14280,803
06099,"Stanislaus County, CA",2014-4,14458,831
06099,"Stanislaus County, CA",2015-1,14437,828
06099,"Stanislaus County, CA",2015-2,14506,807
06099,"Stanislaus County, CA",2015-3,14682,841
06099,"Stanislaus County, CA",2015-4,14822,889
06099,"Stanislaus County, CA",2016-1,14729,841
06099,"Stanislaus County, CA",2016-2,14721,820
06099,"Stanislaus County, CA",2016-3,14853,888
06099,"Stanislaus County, CA",2016-4,14803,885
06099,"Stanislaus County, CA",2017-1,14841,883
06099,"Stanislaus County, CA",2017-2,15235,859
06099,"Stanislaus County, CA",2017-3,15522,879
06099,"Stanislaus County, CA",2017-4,15711,915
06099,"Stanislaus County, CA",2018-1,15671,906
06099,"Stanislaus County, CA",2018-2,15874,884
06099,"Stanislaus County, CA",2018-3,15984,946
06099,"Stanislaus County, CA",2018-4,16121,943
06099,"Stanislaus County, CA",2019-1,15986,945
06099,"Stanislaus County, CA",2019-2,16107,930
06099,"Stanislaus County, CA",2019-3,16307,948
06099,"Stanislaus County, CA",2019-4,16485,991
06099,"Stanislaus County, CA",2020-1,16387,975
06099,"Stanislaus County, CA",2020-2,16485,1011
06099,"Stanislaus County, CA",2020-3,16639,1035
