fips_code,area,period,qtrly_estabs,avg_wkly_wage
39083,"Knox County, OH",2014-1,1156,758
39083,"Knox County, OH",2014-2,1152,730
39083,"Knox County, OH",2014-3,1153,770
39083,"Knox County, OH",2014-4,1145,850
39083,"Knox County, OH",2015-1,1132,763
39083,"Knox County, OH",2015-2,1144,742
39083,"Knox County, OH",2015-3,1150,764
39083,"Knox County, OH",2015-4,1150,849
39083,"Knox County, OH",2016-1,1159,704
39083,"Knox County, OH",2016-2,1158,715
39083,"Knox County, OH",2016-3,1159,779
39083,"Knox County, OH",2016-4,1160,797
39083,"Knox County, OH",2017-1,1173,750
39083,"Knox County, OH",2017-2,1181,759
39083,"Knox County, OH",2017-3,1187,812
39083,"Knox County, OH",2017-4,1195,856
39083,"Knox County, OH",2018-1,1198,805
39083,"Knox County, OH",2018-2,1205,783
39083,"Knox County, OH",2018-3,1219,814
39083,"Knox County, OH",2018-4,1220,909
39083,"Knox County, OH",2019-1,1223,833
39083,"Knox County, OH",2019-2,1222,819
39083,"Knox County, OH",2019-3,1227,844
39083,"Knox County, OH",2019-4,1213,948
39083,"Knox County, OH",2020-1,1217,834
39083,"Knox County, OH",2020-2,1212,849
39083,"Knox County, OH",2020-3,1218,851
