state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
18,161,"Union County, IN",2020,3443,3254,189,5.5,18161
18,161,"Union County, IN",2019,3584,3470,114,3.2,18161
18,161,"Union County, IN",2018,3560,3450,110,3.1,18161
18,161,"Union County, IN",2017,3604,3494,110,3.1,18161
18,161,"Union County, IN",2016,3641,3496,145,4,18161
18,161,"Union County, IN",2015,3560,3402,158,4.4,18161
18,161,"Union County, IN",2014,3545,3346,199,5.6,18161
18,161,"Union County, IN",2013,3525,3276,249,7.1,18161
18,161,"Union County, IN",2012,3559,3277,282,7.9,18161
18,161,"Union County, IN",2011,3674,3358,316,8.6,18161
18,161,"Union County, IN",2010,3730,3357,373,10,18161
18,161,"Union County, IN",2009,3552,3183,369,10.4,18161
18,161,"Union County, IN",2008,3618,3394,224,6.2,18161
18,161,"Union County, IN",2007,3612,3441,171,4.7,18161
18,161,"Union County, IN",2006,3903,3691,212,5.4,18161
18,161,"Union County, IN",2005,3870,3656,214,5.5,18161
18,161,"Union County, IN",2004,3758,3549,209,5.6,18161
18,161,"Union County, IN",2003,3770,3578,192,5.1,18161
18,161,"Union County, IN",2002,3705,3510,195,5.3,18161
18,161,"Union County, IN",2001,3768,3599,169,4.5,18161
18,161,"Union County, IN",2000,3790,3673,117,3.1,18161
18,161,"Union County, IN",1999,3944,3825,119,3,18161
18,161,"Union County, IN",1998,3973,3839,134,3.4,18161
18,161,"Union County, IN",1997,3972,3840,132,3.3,18161
18,161,"Union County, IN",1996,3992,3814,178,4.5,18161
18,161,"Union County, IN",1995,3999,3787,212,5.3,18161
18,161,"Union County, IN",1994,3938,3716,222,5.6,18161
18,161,"Union County, IN",1993,3685,3462,223,6.1,18161
18,161,"Union County, IN",1992,3500,3195,305,8.7,18161
18,161,"Union County, IN",1991,3406,3102,304,8.9,18161
18,161,"Union County, IN",1990,3481,3213,268,7.7,18161
