state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
31,033,"Cheyenne County, NE",2020,4224,4038,186,4.4000000000000004,31033
31,033,"Cheyenne County, NE",2019,4400,4244,156,3.5,31033
31,033,"Cheyenne County, NE",2018,4713,4581,132,2.8,31033
31,033,"Cheyenne County, NE",2017,5113,4966,147,2.9,31033
31,033,"Cheyenne County, NE",2016,5483,5329,154,2.8,31033
31,033,"Cheyenne County, NE",2015,5770,5645,125,2.2,31033
31,033,"Cheyenne County, NE",2014,5751,5627,124,2.2,31033
31,033,"Cheyenne County, NE",2013,5801,5641,160,2.8,31033
31,033,"Cheyenne County, NE",2012,5778,5622,156,2.7,31033
31,033,"Cheyenne County, NE",2011,5685,5512,173,3,31033
31,033,"Cheyenne County, NE",2010,5549,5344,205,3.7,31033
31,033,"Cheyenne County, NE",2009,5155,4925,230,4.5,31033
31,033,"Cheyenne County, NE",2008,5227,5083,144,2.8,31033
31,033,"Cheyenne County, NE",2007,5245,5121,124,2.4,31033
31,033,"Cheyenne County, NE",2006,5214,5092,122,2.2999999999999998,31033
31,033,"Cheyenne County, NE",2005,5276,5126,150,2.8,31033
31,033,"Cheyenne County, NE",2004,5098,4939,159,3.1,31033
31,033,"Cheyenne County, NE",2003,4960,4798,162,3.3,31033
31,033,"Cheyenne County, NE",2002,4857,4699,158,3.3,31033
31,033,"Cheyenne County, NE",2001,5882,5738,144,2.4,31033
31,033,"Cheyenne County, NE",2000,5618,5489,129,2.3,31033
31,033,"Cheyenne County, NE",1999,5420,5286,134,2.5,31033
31,033,"Cheyenne County, NE",1998,5200,5095,105,2,31033
31,033,"Cheyenne County, NE",1997,5033,4941,92,1.8,31033
31,033,"Cheyenne County, NE",1996,5153,5036,117,2.3,31033
31,033,"Cheyenne County, NE",1995,5165,5053,112,2.2,31033
31,033,"Cheyenne County, NE",1994,5190,5065,125,2.4,31033
31,033,"Cheyenne County, NE",1993,5063,4948,115,2.3,31033
31,033,"Cheyenne County, NE",1992,4845,4746,99,2,31033
31,033,"Cheyenne County, NE",1991,5048,4955,93,1.8,31033
31,033,"Cheyenne County, NE",1990,4975,4887,88,1.8,31033
