fips_code,area,period,qtrly_estabs,avg_wkly_wage
47169,"Trousdale County, TN",2014-1,125,560
47169,"Trousdale County, TN",2014-2,125,581
47169,"Trousdale County, TN",2014-3,128,508
47169,"Trousdale County, TN",2014-4,124,631
47169,"Trousdale County, TN",2015-1,134,561
47169,"Trousdale County, TN",2015-2,136,608
47169,"Trousdale County, TN",2015-3,136,534
47169,"Trousdale County, TN",2015-4,137,664
47169,"Trousdale County, TN",2016-1,134,584
47169,"Trousdale County, TN",2016-2,132,628
47169,"Trousdale County, TN",2016-3,133,583
47169,"Trousdale County, TN",2016-4,136,668
47169,"Trousdale County, TN",2017-1,136,625
47169,"Trousdale County, TN",2017-2,135,651
47169,"Trousdale County, TN",2017-3,132,594
47169,"Trousdale County, TN",2017-4,131,713
47169,"Trousdale County, TN",2018-1,132,722
47169,"Trousdale County, TN",2018-2,133,679
47169,"Trousdale County, TN",2018-3,133,616
47169,"Trousdale County, TN",2018-4,132,850
47169,"Trousdale County, TN",2019-1,131,747
47169,"Trousdale County, TN",2019-2,128,756
47169,"Trousdale County, TN",2019-3,128,706
47169,"Trousdale County, TN",2019-4,132,859
47169,"Trousdale County, TN",2020-1,130,781
47169,"Trousdale County, TN",2020-2,131,842
47169,"Trousdale County, TN",2020-3,134,737
