state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
40,067,"Jefferson County, OK",2020,2578,2406,172,6.7,40067
40,067,"Jefferson County, OK",2019,2491,2415,76,3.1,40067
40,067,"Jefferson County, OK",2018,2582,2499,83,3.2,40067
40,067,"Jefferson County, OK",2017,2491,2360,131,5.3,40067
40,067,"Jefferson County, OK",2016,2705,2518,187,6.9,40067
40,067,"Jefferson County, OK",2015,2677,2527,150,5.6,40067
40,067,"Jefferson County, OK",2014,2582,2466,116,4.5,40067
40,067,"Jefferson County, OK",2013,2578,2446,132,5.1,40067
40,067,"Jefferson County, OK",2012,2593,2469,124,4.8,40067
40,067,"Jefferson County, OK",2011,2650,2496,154,5.8,40067
40,067,"Jefferson County, OK",2010,2677,2483,194,7.2,40067
40,067,"Jefferson County, OK",2009,2552,2335,217,8.5,40067
40,067,"Jefferson County, OK",2008,2391,2294,97,4.1,40067
40,067,"Jefferson County, OK",2007,2350,2237,113,4.8,40067
40,067,"Jefferson County, OK",2006,2343,2244,99,4.2,40067
40,067,"Jefferson County, OK",2005,2253,2139,114,5.0999999999999996,40067
40,067,"Jefferson County, OK",2004,2417,2280,137,5.7,40067
40,067,"Jefferson County, OK",2003,2484,2330,154,6.2,40067
40,067,"Jefferson County, OK",2002,2491,2346,145,5.8,40067
40,067,"Jefferson County, OK",2001,2621,2511,110,4.2,40067
40,067,"Jefferson County, OK",2000,2827,2728,99,3.5,40067
40,067,"Jefferson County, OK",1999,3144,3030,114,3.6,40067
40,067,"Jefferson County, OK",1998,3239,3093,146,4.5,40067
40,067,"Jefferson County, OK",1997,3451,3329,122,3.5,40067
40,067,"Jefferson County, OK",1996,3371,3246,125,3.7,40067
40,067,"Jefferson County, OK",1995,3320,3160,160,4.8,40067
40,067,"Jefferson County, OK",1994,3294,3112,182,5.5,40067
40,067,"Jefferson County, OK",1993,3221,3017,204,6.3,40067
40,067,"Jefferson County, OK",1992,3126,2921,205,6.6,40067
40,067,"Jefferson County, OK",1991,2836,2665,171,6,40067
40,067,"Jefferson County, OK",1990,2859,2644,215,7.5,40067
