state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
39,157,"Tuscarawas County, OH",2020,44612,41240,3372,7.6,39157
39,157,"Tuscarawas County, OH",2019,45142,43180,1962,4.3,39157
39,157,"Tuscarawas County, OH",2018,44675,42641,2034,4.6,39157
39,157,"Tuscarawas County, OH",2017,45562,43281,2281,5,39157
39,157,"Tuscarawas County, OH",2016,45200,42585,2615,5.8,39157
39,157,"Tuscarawas County, OH",2015,45594,43118,2476,5.4,39157
39,157,"Tuscarawas County, OH",2014,45434,42918,2516,5.5,39157
39,157,"Tuscarawas County, OH",2013,45020,41749,3271,7.3,39157
39,157,"Tuscarawas County, OH",2012,45001,41691,3310,7.4,39157
39,157,"Tuscarawas County, OH",2011,45281,41079,4202,9.3,39157
39,157,"Tuscarawas County, OH",2010,46160,40939,5221,11.3,39157
39,157,"Tuscarawas County, OH",2009,47057,41735,5322,11.3,39157
39,157,"Tuscarawas County, OH",2008,48266,45208,3058,6.3,39157
39,157,"Tuscarawas County, OH",2007,48597,45986,2611,5.4,39157
39,157,"Tuscarawas County, OH",2006,48296,45855,2441,5.0999999999999996,39157
39,157,"Tuscarawas County, OH",2005,47220,44458,2762,5.8,39157
39,157,"Tuscarawas County, OH",2004,46965,44003,2962,6.3,39157
39,157,"Tuscarawas County, OH",2003,47610,44561,3049,6.4,39157
39,157,"Tuscarawas County, OH",2002,46315,43583,2732,5.9,39157
39,157,"Tuscarawas County, OH",2001,46668,44498,2170,4.6,39157
39,157,"Tuscarawas County, OH",2000,46348,44258,2090,4.5,39157
39,157,"Tuscarawas County, OH",1999,44244,41747,2497,5.6,39157
39,157,"Tuscarawas County, OH",1998,44314,41768,2546,5.7,39157
39,157,"Tuscarawas County, OH",1997,44484,42018,2466,5.5,39157
39,157,"Tuscarawas County, OH",1996,44749,42119,2630,5.9,39157
39,157,"Tuscarawas County, OH",1995,44577,42023,2554,5.7,39157
39,157,"Tuscarawas County, OH",1994,43638,40802,2836,6.5,39157
39,157,"Tuscarawas County, OH",1993,43126,39934,3192,7.4,39157
39,157,"Tuscarawas County, OH",1992,43276,39298,3978,9.2,39157
39,157,"Tuscarawas County, OH",1991,41112,37782,3330,8.1,39157
39,157,"Tuscarawas County, OH",1990,40667,37945,2722,6.7,39157
