state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
37,185,"Warren County, NC",2020,6560,5919,641,9.8000000000000007,37185
37,185,"Warren County, NC",2019,6619,6253,366,5.5,37185
37,185,"Warren County, NC",2018,6561,6162,399,6.1,37185
37,185,"Warren County, NC",2017,6815,6348,467,6.9,37185
37,185,"Warren County, NC",2016,7120,6600,520,7.3,37185
37,185,"Warren County, NC",2015,7202,6612,590,8.2,37185
37,185,"Warren County, NC",2014,7215,6591,624,8.6,37185
37,185,"Warren County, NC",2013,7307,6529,778,10.6,37185
37,185,"Warren County, NC",2012,7650,6675,975,12.7,37185
37,185,"Warren County, NC",2011,7680,6610,1070,13.9,37185
37,185,"Warren County, NC",2010,7575,6546,1029,13.6,37185
37,185,"Warren County, NC",2009,7984,6889,1095,13.7,37185
37,185,"Warren County, NC",2008,7798,7141,657,8.4,37185
37,185,"Warren County, NC",2007,7832,7306,526,6.7,37185
37,185,"Warren County, NC",2006,7926,7384,542,6.8,37185
37,185,"Warren County, NC",2005,8084,7475,609,7.5,37185
37,185,"Warren County, NC",2004,8352,7702,650,7.8,37185
37,185,"Warren County, NC",2003,8259,7543,716,8.7,37185
37,185,"Warren County, NC",2002,7988,7236,752,9.4,37185
37,185,"Warren County, NC",2001,8153,7448,705,8.6,37185
37,185,"Warren County, NC",2000,8138,7643,495,6.1,37185
37,185,"Warren County, NC",1999,7417,6943,474,6.4,37185
37,185,"Warren County, NC",1998,7319,6802,517,7.1,37185
37,185,"Warren County, NC",1997,7232,6788,444,6.1,37185
37,185,"Warren County, NC",1996,7490,6728,762,10.2,37185
37,185,"Warren County, NC",1995,7213,6595,618,8.6,37185
37,185,"Warren County, NC",1994,7137,6582,555,7.8,37185
37,185,"Warren County, NC",1993,7301,6700,601,8.2,37185
37,185,"Warren County, NC",1992,7655,6867,788,10.3,37185
37,185,"Warren County, NC",1991,7771,6836,935,12,37185
37,185,"Warren County, NC",1990,7468,6944,524,7,37185
