fips_code,area,period,qtrly_estabs,avg_wkly_wage
53035,"Kitsap County, WA",2014-1,7103,888
53035,"Kitsap County, WA",2014-1,63,1545
53035,"Kitsap County, WA",2014-1,33,826
53035,"Kitsap County, WA",2014-1,54,847
53035,"Kitsap County, WA",2014-1,6953,692
53035,"Kitsap County, WA",2014-2,6728,846
53035,"Kitsap County, WA",2014-2,63,1340
53035,"Kitsap County, WA",2014-2,33,810
53035,"Kitsap County, WA",2014-2,53,835
53035,"Kitsap County, WA",2014-2,6579,693
53035,"Kitsap County, WA",2014-3,6791,902
53035,"Kitsap County, WA",2014-3,63,1559
53035,"Kitsap County, WA",2014-3,34,815
53035,"Kitsap County, WA",2014-3,53,904
53035,"Kitsap County, WA",2014-3,6641,694
53035,"Kitsap County, WA",2014-4,6788,870
53035,"Kitsap County, WA",2014-4,63,1320
53035,"Kitsap County, WA",2014-4,34,821
53035,"Kitsap County, WA",2014-4,53,864
53035,"Kitsap County, WA",2014-4,6638,728
53035,"Kitsap County, WA",2015-1,6771,910
53035,"Kitsap County, WA",2015-1,61,1551
53035,"Kitsap County, WA",2015-1,34,828
53035,"Kitsap County, WA",2015-1,53,853
53035,"Kitsap County, WA",2015-1,6623,705
53035,"Kitsap County, WA",2015-2,6721,860
53035,"Kitsap County, WA",2015-2,61,1301
53035,"Kitsap County, WA",2015-2,34,849
53035,"Kitsap County, WA",2015-2,53,849
53035,"Kitsap County, WA",2015-2,6573,712
53035,"Kitsap County, WA",2015-3,6674,923
53035,"Kitsap County, WA",2015-3,61,1518
53035,"Kitsap County, WA",2015-3,34,847
53035,"Kitsap County, WA",2015-3,53,929
53035,"Kitsap County, WA",2015-3,6526,719
53035,"Kitsap County, WA",2015-4,6678,935
53035,"Kitsap County, WA",2015-4,61,1361
53035,"Kitsap County, WA",2015-4,34,873
53035,"Kitsap County, WA",2015-4,53,932
53035,"Kitsap County, WA",2015-4,6530,789
53035,"Kitsap County, WA",2016-1,6778,884
53035,"Kitsap County, WA",2016-1,61,1366
53035,"Kitsap County, WA",2016-1,34,855
53035,"Kitsap County, WA",2016-1,54,879
53035,"Kitsap County, WA",2016-1,6629,716
53035,"Kitsap County, WA",2016-2,6696,889
53035,"Kitsap County, WA",2016-2,62,1345
53035,"Kitsap County, WA",2016-2,35,872
53035,"Kitsap County, WA",2016-2,54,878
53035,"Kitsap County, WA",2016-2,6545,732
53035,"Kitsap County, WA",2016-3,6718,981
53035,"Kitsap County, WA",2016-3,62,1601
53035,"Kitsap County, WA",2016-3,35,883
53035,"Kitsap County, WA",2016-3,54,993
53035,"Kitsap County, WA",2016-3,6567,766
53035,"Kitsap County, WA",2016-4,6691,969
53035,"Kitsap County, WA",2016-4,62,1575
53035,"Kitsap County, WA",2016-4,35,897
53035,"Kitsap County, WA",2016-4,54,942
53035,"Kitsap County, WA",2016-4,6540,764
53035,"Kitsap County, WA",2017-1,6773,929
53035,"Kitsap County, WA",2017-1,62,1415
53035,"Kitsap County, WA",2017-1,35,891
53035,"Kitsap County, WA",2017-1,55,913
53035,"Kitsap County, WA",2017-1,6621,759
53035,"Kitsap County, WA",2017-2,6739,977
53035,"Kitsap County, WA",2017-2,62,1667
53035,"Kitsap County, WA",2017-2,35,910
53035,"Kitsap County, WA",2017-2,55,937
53035,"Kitsap County, WA",2017-2,6587,749
53035,"Kitsap County, WA",2017-3,6728,946
53035,"Kitsap County, WA",2017-3,62,1411
53035,"Kitsap County, WA",2017-3,35,939
53035,"Kitsap County, WA",2017-3,55,1011
53035,"Kitsap County, WA",2017-3,6576,775
53035,"Kitsap County, WA",2017-4,6650,1009
53035,"Kitsap County, WA",2017-4,61,1634
53035,"Kitsap County, WA",2017-4,35,959
53035,"Kitsap County, WA",2017-4,55,989
53035,"Kitsap County, WA",2017-4,6499,798
53035,"Kitsap County, WA",2018-1,6730,957
53035,"Kitsap County, WA",2018-1,62,1438
53035,"Kitsap County, WA",2018-1,35,946
53035,"Kitsap County, WA",2018-1,55,958
53035,"Kitsap County, WA",2018-1,6578,789
53035,"Kitsap County, WA",2018-2,6804,1017
53035,"Kitsap County, WA",2018-2,62,1707
53035,"Kitsap County, WA",2018-2,35,938
53035,"Kitsap County, WA",2018-2,55,984
53035,"Kitsap County, WA",2018-2,6652,792
53035,"Kitsap County, WA",2018-3,6890,981
53035,"Kitsap County, WA",2018-3,63,1455
53035,"Kitsap County, WA",2018-3,35,947
53035,"Kitsap County, WA",2018-3,55,1072
53035,"Kitsap County, WA",2018-3,6737,804
53035,"Kitsap County, WA",2018-4,6909,1056
53035,"Kitsap County, WA",2018-4,63,1710
53035,"Kitsap County, WA",2018-4,35,989
53035,"Kitsap County, WA",2018-4,55,1082
53035,"Kitsap County, WA",2018-4,6756,829
53035,"Kitsap County, WA",2019-1,6994,987
53035,"Kitsap County, WA",2019-1,63,1453
53035,"Kitsap County, WA",2019-1,35,996
53035,"Kitsap County, WA",2019-1,56,1056
53035,"Kitsap County, WA",2019-1,6840,809
53035,"Kitsap County, WA",2019-2,7007,1052
53035,"Kitsap County, WA",2019-2,63,1740
53035,"Kitsap County, WA",2019-2,37,1022
53035,"Kitsap County, WA",2019-2,56,1081
53035,"Kitsap County, WA",2019-2,6851,813
53035,"Kitsap County, WA",2019-3,7014,1013
53035,"Kitsap County, WA",2019-3,63,1478
53035,"Kitsap County, WA",2019-3,37,1018
53035,"Kitsap County, WA",2019-3,56,1155
53035,"Kitsap County, WA",2019-3,6858,828
53035,"Kitsap County, WA",2019-4,7042,1094
53035,"Kitsap County, WA",2019-4,63,1715
53035,"Kitsap County, WA",2019-4,37,1045
53035,"Kitsap County, WA",2019-4,56,1118
53035,"Kitsap County, WA",2019-4,6886,876
53035,"Kitsap County, WA",2020-1,7160,1055
53035,"Kitsap County, WA",2020-1,63,1529
53035,"Kitsap County, WA",2020-1,37,1060
53035,"Kitsap County, WA",2020-1,56,1089
53035,"Kitsap County, WA",2020-1,7004,879
53035,"Kitsap County, WA",2020-2,7105,1139
53035,"Kitsap County, WA",2020-2,63,1736
53035,"Kitsap County, WA",2020-2,37,1072
53035,"Kitsap County, WA",2020-2,56,1218
53035,"Kitsap County, WA",2020-2,6949,881
53035,"Kitsap County, WA",2020-3,7111,1117
53035,"Kitsap County, WA",2020-3,63,1534
53035,"Kitsap County, WA",2020-3,37,1083
53035,"Kitsap County, WA",2020-3,56,1263
53035,"Kitsap County, WA",2020-3,6955,928
