state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
18,177,"Wayne County, IN",2020,29989,27951,2038,6.8,18177
18,177,"Wayne County, IN",2019,30941,29871,1070,3.5,18177
18,177,"Wayne County, IN",2018,31228,30128,1100,3.5,18177
18,177,"Wayne County, IN",2017,30789,29650,1139,3.7,18177
18,177,"Wayne County, IN",2016,30980,29514,1466,4.7,18177
18,177,"Wayne County, IN",2015,30641,29022,1619,5.3,18177
18,177,"Wayne County, IN",2014,30933,28924,2009,6.5,18177
18,177,"Wayne County, IN",2013,30578,27976,2602,8.5,18177
18,177,"Wayne County, IN",2012,30711,27716,2995,9.8,18177
18,177,"Wayne County, IN",2011,31046,27666,3380,10.9,18177
18,177,"Wayne County, IN",2010,31315,27398,3917,12.5,18177
18,177,"Wayne County, IN",2009,32534,28459,4075,12.5,18177
18,177,"Wayne County, IN",2008,33411,31034,2377,7.1,18177
18,177,"Wayne County, IN",2007,33749,31916,1833,5.4,18177
18,177,"Wayne County, IN",2006,34191,32212,1979,5.8,18177
18,177,"Wayne County, IN",2005,32985,30668,2317,7,18177
18,177,"Wayne County, IN",2004,33315,30921,2394,7.2,18177
18,177,"Wayne County, IN",2003,34364,32107,2257,6.6,18177
18,177,"Wayne County, IN",2002,34869,32764,2105,6,18177
18,177,"Wayne County, IN",2001,34650,32852,1798,5.2,18177
18,177,"Wayne County, IN",2000,35483,34195,1288,3.6,18177
18,177,"Wayne County, IN",1999,38218,36915,1303,3.4,18177
18,177,"Wayne County, IN",1998,39023,37534,1489,3.8,18177
18,177,"Wayne County, IN",1997,38665,37232,1433,3.7,18177
18,177,"Wayne County, IN",1996,38777,37045,1732,4.5,18177
18,177,"Wayne County, IN",1995,38992,36834,2158,5.5,18177
18,177,"Wayne County, IN",1994,39292,36827,2465,6.3,18177
18,177,"Wayne County, IN",1993,37295,33989,3306,8.9,18177
18,177,"Wayne County, IN",1992,36095,31919,4176,11.6,18177
18,177,"Wayne County, IN",1991,35098,31403,3695,10.5,18177
18,177,"Wayne County, IN",1990,35755,32771,2984,8.3,18177
