state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
13,033,"Burke County, GA",2020,9026,8379,647,7.2,13033
13,033,"Burke County, GA",2019,9132,8650,482,5.3,13033
13,033,"Burke County, GA",2018,9287,8713,574,6.2,13033
13,033,"Burke County, GA",2017,9426,8748,678,7.2,13033
13,033,"Burke County, GA",2016,9244,8522,722,7.8,13033
13,033,"Burke County, GA",2015,9031,8285,746,8.3,13033
13,033,"Burke County, GA",2014,9159,8236,923,10.1,13033
13,033,"Burke County, GA",2013,9470,8342,1128,11.9,13033
13,033,"Burke County, GA",2012,9678,8500,1178,12.2,13033
13,033,"Burke County, GA",2011,9930,8681,1249,12.6,13033
13,033,"Burke County, GA",2010,9819,8611,1208,12.3,13033
13,033,"Burke County, GA",2009,9960,8721,1239,12.4,13033
13,033,"Burke County, GA",2008,9991,9053,938,9.4,13033
13,033,"Burke County, GA",2007,9994,9159,835,8.4,13033
13,033,"Burke County, GA",2006,9885,9172,713,7.2,13033
13,033,"Burke County, GA",2005,10120,9304,816,8.1,13033
13,033,"Burke County, GA",2004,10041,9308,733,7.3,13033
13,033,"Burke County, GA",2003,10032,9148,884,8.8,13033
13,033,"Burke County, GA",2002,9607,8914,693,7.2,13033
13,033,"Burke County, GA",2001,9345,8767,578,6.2,13033
13,033,"Burke County, GA",2000,9131,8673,458,5,13033
13,033,"Burke County, GA",1999,8759,7945,814,9.3,13033
13,033,"Burke County, GA",1998,8208,7135,1073,13.1,13033
13,033,"Burke County, GA",1997,8747,7486,1261,14.4,13033
13,033,"Burke County, GA",1996,8860,7410,1450,16.4,13033
13,033,"Burke County, GA",1995,8678,7497,1181,13.6,13033
13,033,"Burke County, GA",1994,8602,7577,1025,11.9,13033
13,033,"Burke County, GA",1993,8552,7545,1007,11.8,13033
13,033,"Burke County, GA",1992,8564,7280,1284,15,13033
13,033,"Burke County, GA",1991,8579,7569,1010,11.8,13033
13,033,"Burke County, GA",1990,8654,7735,919,10.6,13033
