fips_code,area,period,qtrly_estabs,avg_wkly_wage
72083,"Las Marias Municipio, PR",2014-1,112,308
72083,"Las Marias Municipio, PR",2014-2,113,319
72083,"Las Marias Municipio, PR",2014-3,111,296
72083,"Las Marias Municipio, PR",2014-4,109,329
72083,"Las Marias Municipio, PR",2015-1,108,289
72083,"Las Marias Municipio, PR",2015-2,105,316
72083,"Las Marias Municipio, PR",2015-3,110,313
72083,"Las Marias Municipio, PR",2015-4,109,348
72083,"Las Marias Municipio, PR",2016-1,107,303
72083,"Las Marias Municipio, PR",2016-2,109,294
72083,"Las Marias Municipio, PR",2016-3,107,313
72083,"Las Marias Municipio, PR",2016-4,108,339
72083,"Las Marias Municipio, PR",2017-1,102,291
72083,"Las Marias Municipio, PR",2017-2,107,307
72083,"Las Marias Municipio, PR",2017-3,99,292
72083,"Las Marias Municipio, PR",2017-4,96,310
72083,"Las Marias Municipio, PR",2018-1,90,298
72083,"Las Marias Municipio, PR",2018-2,88,308
72083,"Las Marias Municipio, PR",2018-3,89,315
72083,"Las Marias Municipio, PR",2018-4,89,346
72083,"Las Marias Municipio, PR",2019-1,89,293
72083,"Las Marias Municipio, PR",2019-2,91,294
72083,"Las Marias Municipio, PR",2019-3,92,306
72083,"Las Marias Municipio, PR",2019-4,89,299
72083,"Las Marias Municipio, PR",2020-1,86,316
72083,"Las Marias Municipio, PR",2020-2,86,336
72083,"Las Marias Municipio, PR",2020-3,86,295
