state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
47,091,"Johnson County, TN",2020,7682,7186,496,6.5,47091
47,091,"Johnson County, TN",2019,7729,7462,267,3.5,47091
47,091,"Johnson County, TN",2018,7562,7301,261,3.5,47091
47,091,"Johnson County, TN",2017,7579,7282,297,3.9,47091
47,091,"Johnson County, TN",2016,7546,7182,364,4.8,47091
47,091,"Johnson County, TN",2015,7324,6915,409,5.6,47091
47,091,"Johnson County, TN",2014,7152,6660,492,6.9,47091
47,091,"Johnson County, TN",2013,7357,6696,661,9,47091
47,091,"Johnson County, TN",2012,7345,6639,706,9.6,47091
47,091,"Johnson County, TN",2011,7513,6634,879,11.7,47091
47,091,"Johnson County, TN",2010,7456,6484,972,13,47091
47,091,"Johnson County, TN",2009,7406,6483,923,12.5,47091
47,091,"Johnson County, TN",2008,7290,6668,622,8.5,47091
47,091,"Johnson County, TN",2007,7365,6956,409,5.6,47091
47,091,"Johnson County, TN",2006,7289,6802,487,6.7,47091
47,091,"Johnson County, TN",2005,6927,6361,566,8.1999999999999993,47091
47,091,"Johnson County, TN",2004,6913,6378,535,7.7,47091
47,091,"Johnson County, TN",2003,6962,6372,590,8.5,47091
47,091,"Johnson County, TN",2002,7001,6421,580,8.3,47091
47,091,"Johnson County, TN",2001,6761,6244,517,7.6,47091
47,091,"Johnson County, TN",2000,6914,6459,455,6.6,47091
47,091,"Johnson County, TN",1999,7395,6700,695,9.4,47091
47,091,"Johnson County, TN",1998,7332,6778,554,7.6,47091
47,091,"Johnson County, TN",1997,7394,6699,695,9.4,47091
47,091,"Johnson County, TN",1996,7970,6965,1005,12.6,47091
47,091,"Johnson County, TN",1995,8492,7322,1170,13.8,47091
47,091,"Johnson County, TN",1994,8274,7660,614,7.4,47091
47,091,"Johnson County, TN",1993,7203,6716,487,6.8,47091
47,091,"Johnson County, TN",1992,7152,6544,608,8.5,47091
47,091,"Johnson County, TN",1991,6676,6190,486,7.3,47091
47,091,"Johnson County, TN",1990,5995,5619,376,6.3,47091
