fips_code,area,period,qtrly_estabs,avg_wkly_wage
19099,"Jasper County, IA",2014-1,917,656
19099,"Jasper County, IA",2014-2,914,694
19099,"Jasper County, IA",2014-3,913,659
19099,"Jasper County, IA",2014-4,915,710
19099,"Jasper County, IA",2015-1,907,650
19099,"Jasper County, IA",2015-2,911,689
19099,"Jasper County, IA",2015-3,909,682
19099,"Jasper County, IA",2015-4,910,748
19099,"Jasper County, IA",2016-1,926,668
19099,"Jasper County, IA",2016-2,923,705
19099,"Jasper County, IA",2016-3,917,724
19099,"Jasper County, IA",2016-4,914,755
19099,"Jasper County, IA",2017-1,912,700
19099,"Jasper County, IA",2017-2,914,730
19099,"Jasper County, IA",2017-3,918,700
19099,"Jasper County, IA",2017-4,921,767
19099,"Jasper County, IA",2018-1,922,726
19099,"Jasper County, IA",2018-2,927,749
19099,"Jasper County, IA",2018-3,924,731
19099,"Jasper County, IA",2018-4,924,792
19099,"Jasper County, IA",2019-1,935,745
19099,"Jasper County, IA",2019-2,948,777
19099,"Jasper County, IA",2019-3,951,758
19099,"Jasper County, IA",2019-4,949,826
19099,"Jasper County, IA",2020-1,944,779
19099,"Jasper County, IA",2020-2,957,821
19099,"Jasper County, IA",2020-3,955,791
