state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
37,181,"Vance County, NC",2020,17119,15388,1731,10.1,37181
37,181,"Vance County, NC",2019,17501,16521,980,5.6,37181
37,181,"Vance County, NC",2018,17423,16394,1029,5.9,37181
37,181,"Vance County, NC",2017,17865,16753,1112,6.2,37181
37,181,"Vance County, NC",2016,17949,16663,1286,7.2,37181
37,181,"Vance County, NC",2015,18022,16496,1526,8.5,37181
37,181,"Vance County, NC",2014,18043,16405,1638,9.1,37181
37,181,"Vance County, NC",2013,18140,16114,2026,11.2,37181
37,181,"Vance County, NC",2012,18665,16081,2584,13.8,37181
37,181,"Vance County, NC",2011,18742,15952,2790,14.9,37181
37,181,"Vance County, NC",2010,19080,16412,2668,14,37181
37,181,"Vance County, NC",2009,19574,16788,2786,14.2,37181
37,181,"Vance County, NC",2008,19605,17865,1740,8.9,37181
37,181,"Vance County, NC",2007,19723,18309,1414,7.2,37181
37,181,"Vance County, NC",2006,18884,17364,1520,8,37181
37,181,"Vance County, NC",2005,19159,17410,1749,9.1,37181
37,181,"Vance County, NC",2004,19517,17515,2002,10.3,37181
37,181,"Vance County, NC",2003,20136,17881,2255,11.2,37181
37,181,"Vance County, NC",2002,20135,18034,2101,10.4,37181
37,181,"Vance County, NC",2001,20222,18367,1855,9.2,37181
37,181,"Vance County, NC",2000,20260,18870,1390,6.9,37181
37,181,"Vance County, NC",1999,20116,18665,1451,7.2,37181
37,181,"Vance County, NC",1998,19558,18175,1383,7.1,37181
37,181,"Vance County, NC",1997,19953,18569,1384,6.9,37181
37,181,"Vance County, NC",1996,19953,18341,1612,8.1,37181
37,181,"Vance County, NC",1995,19484,17852,1632,8.4,37181
37,181,"Vance County, NC",1994,19693,17930,1763,9,37181
37,181,"Vance County, NC",1993,19922,18160,1762,8.8,37181
37,181,"Vance County, NC",1992,20647,18619,2028,9.8,37181
37,181,"Vance County, NC",1991,20524,18499,2025,9.9,37181
37,181,"Vance County, NC",1990,20363,18713,1650,8.1,37181
