state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
72,149,"Villalba Municipio, PR",2020,N.A.,N.A.,N.A.,N.A.,72149
72,149,"Villalba Municipio, PR",2019,7492,6307,1185,15.8,72149
72,149,"Villalba Municipio, PR",2018,7335,6174,1161,15.8,72149
72,149,"Villalba Municipio, PR",2017,7557,6090,1467,19.4,72149
72,149,"Villalba Municipio, PR",2016,7815,6235,1580,20.2,72149
72,149,"Villalba Municipio, PR",2015,7802,6262,1540,19.7,72149
72,149,"Villalba Municipio, PR",2014,7920,6196,1724,21.8,72149
72,149,"Villalba Municipio, PR",2013,8184,6416,1768,21.6,72149
72,149,"Villalba Municipio, PR",2012,8309,6584,1725,20.8,72149
72,149,"Villalba Municipio, PR",2011,8485,6681,1804,21.3,72149
72,149,"Villalba Municipio, PR",2010,8841,6892,1949,22,72149
72,149,"Villalba Municipio, PR",2009,9518,7628,1890,19.9,72149
72,149,"Villalba Municipio, PR",2008,9324,8036,1288,13.8,72149
72,149,"Villalba Municipio, PR",2007,9479,8223,1256,13.3,72149
72,149,"Villalba Municipio, PR",2006,9681,8417,1264,13.1,72149
72,149,"Villalba Municipio, PR",2005,9506,8112,1394,14.7,72149
72,149,"Villalba Municipio, PR",2004,8622,7522,1100,12.8,72149
72,149,"Villalba Municipio, PR",2003,8393,7134,1259,15,72149
72,149,"Villalba Municipio, PR",2002,8100,6820,1280,15.8,72149
72,149,"Villalba Municipio, PR",2001,7564,6546,1018,13.5,72149
72,149,"Villalba Municipio, PR",2000,7636,6648,988,12.9,72149
72,149,"Villalba Municipio, PR",1999,6143,5018,1125,18.3,72149
72,149,"Villalba Municipio, PR",1998,6146,4845,1301,21.2,72149
72,149,"Villalba Municipio, PR",1997,6207,4758,1449,23.3,72149
72,149,"Villalba Municipio, PR",1996,6203,4800,1403,22.6,72149
72,149,"Villalba Municipio, PR",1995,6042,4716,1326,21.9,72149
72,149,"Villalba Municipio, PR",1994,6115,4619,1496,24.5,72149
72,149,"Villalba Municipio, PR",1993,6633,4711,1922,29,72149
72,149,"Villalba Municipio, PR",1992,6294,4580,1714,27.2,72149
72,149,"Villalba Municipio, PR",1991,5986,4507,1479,24.7,72149
72,149,"Villalba Municipio, PR",1990,5870,4518,1352,23,72149
