state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
48,261,"Kenedy County, TX",2020,184,174,10,5.4,48261
48,261,"Kenedy County, TX",2019,231,223,8,3.5,48261
48,261,"Kenedy County, TX",2018,246,237,9,3.7,48261
48,261,"Kenedy County, TX",2017,241,233,8,3.3,48261
48,261,"Kenedy County, TX",2016,217,207,10,4.6,48261
48,261,"Kenedy County, TX",2015,282,273,9,3.2,48261
48,261,"Kenedy County, TX",2014,338,328,10,3,48261
48,261,"Kenedy County, TX",2013,296,284,12,4.1,48261
48,261,"Kenedy County, TX",2012,253,240,13,5.1,48261
48,261,"Kenedy County, TX",2011,239,223,16,6.7,48261
48,261,"Kenedy County, TX",2010,220,205,15,6.8,48261
48,261,"Kenedy County, TX",2009,236,222,14,5.9,48261
48,261,"Kenedy County, TX",2008,238,230,8,3.4,48261
48,261,"Kenedy County, TX",2007,236,229,7,3,48261
48,261,"Kenedy County, TX",2006,244,237,7,2.9,48261
48,261,"Kenedy County, TX",2005,249,242,7,2.8,48261
48,261,"Kenedy County, TX",2004,239,229,10,4.2,48261
48,261,"Kenedy County, TX",2003,230,221,9,3.9,48261
48,261,"Kenedy County, TX",2002,215,205,10,4.7,48261
48,261,"Kenedy County, TX",2001,208,201,7,3.4,48261
48,261,"Kenedy County, TX",2000,207,200,7,3.4,48261
48,261,"Kenedy County, TX",1999,228,221,7,3.1,48261
48,261,"Kenedy County, TX",1998,240,232,8,3.3,48261
48,261,"Kenedy County, TX",1997,226,216,10,4.4,48261
48,261,"Kenedy County, TX",1996,227,218,9,4,48261
48,261,"Kenedy County, TX",1995,224,218,6,2.7,48261
48,261,"Kenedy County, TX",1994,220,216,4,1.8,48261
48,261,"Kenedy County, TX",1993,228,222,6,2.6,48261
48,261,"Kenedy County, TX",1992,218,216,2,0.9,48261
48,261,"Kenedy County, TX",1991,211,206,5,2.4,48261
48,261,"Kenedy County, TX",1990,231,222,9,3.9,48261
