state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
38,089,"Stark County, ND",2020,18332,17024,1308,7.1,38089
38,089,"Stark County, ND",2019,18791,18417,374,2,38089
38,089,"Stark County, ND",2018,18346,17926,420,2.3,38089
38,089,"Stark County, ND",2017,17997,17504,493,2.7,38089
38,089,"Stark County, ND",2016,18048,17341,707,3.9,38089
38,089,"Stark County, ND",2015,20128,19583,545,2.7,38089
38,089,"Stark County, ND",2014,21091,20757,334,1.6,38089
38,089,"Stark County, ND",2013,19255,18931,324,1.7,38089
38,089,"Stark County, ND",2012,18163,17846,317,1.7,38089
38,089,"Stark County, ND",2011,16027,15688,339,2.1,38089
38,089,"Stark County, ND",2010,14576,14180,396,2.7,38089
38,089,"Stark County, ND",2009,14481,14040,441,3,38089
38,089,"Stark County, ND",2008,14349,14021,328,2.3,38089
38,089,"Stark County, ND",2007,13961,13626,335,2.4,38089
38,089,"Stark County, ND",2006,13767,13420,347,2.5,38089
38,089,"Stark County, ND",2005,13459,13074,385,2.9,38089
38,089,"Stark County, ND",2004,13093,12684,409,3.1,38089
38,089,"Stark County, ND",2003,12923,12517,406,3.1,38089
38,089,"Stark County, ND",2002,12694,12293,401,3.2,38089
38,089,"Stark County, ND",2001,12350,12026,324,2.6,38089
38,089,"Stark County, ND",2000,12323,11973,350,2.8,38089
38,089,"Stark County, ND",1999,12545,12048,497,4,38089
38,089,"Stark County, ND",1998,12966,12538,428,3.3,38089
38,089,"Stark County, ND",1997,12996,12641,355,2.7,38089
38,089,"Stark County, ND",1996,12743,12355,388,3,38089
38,089,"Stark County, ND",1995,12421,12009,412,3.3,38089
38,089,"Stark County, ND",1994,12832,12303,529,4.1,38089
38,089,"Stark County, ND",1993,11939,11432,507,4.2,38089
38,089,"Stark County, ND",1992,11884,11229,655,5.5,38089
38,089,"Stark County, ND",1991,11922,11343,579,4.9,38089
38,089,"Stark County, ND",1990,12117,11661,456,3.8,38089
