fips_code,area,period,qtrly_estabs,avg_wkly_wage
06101,"Sutter County, CA",2014-1,2919,704
06101,"Sutter County, CA",2014-2,2896,704
06101,"Sutter County, CA",2014-3,2937,724
06101,"Sutter County, CA",2014-4,2977,750
06101,"Sutter County, CA",2015-1,2951,739
06101,"Sutter County, CA",2015-2,2985,730
06101,"Sutter County, CA",2015-3,3010,742
06101,"Sutter County, CA",2015-4,3039,796
06101,"Sutter County, CA",2016-1,3047,717
06101,"Sutter County, CA",2016-2,3090,752
06101,"Sutter County, CA",2016-3,3108,775
06101,"Sutter County, CA",2016-4,3112,809
06101,"Sutter County, CA",2017-1,3108,760
06101,"Sutter County, CA",2017-2,3168,771
06101,"Sutter County, CA",2017-3,3196,760
06101,"Sutter County, CA",2017-4,3257,825
06101,"Sutter County, CA",2018-1,3237,775
06101,"Sutter County, CA",2018-2,3258,803
06101,"Sutter County, CA",2018-3,3302,777
06101,"Sutter County, CA",2018-4,3354,844
06101,"Sutter County, CA",2019-1,3319,793
06101,"Sutter County, CA",2019-2,3352,820
06101,"Sutter County, CA",2019-3,3418,809
06101,"Sutter County, CA",2019-4,3450,885
06101,"Sutter County, CA",2020-1,3482,829
06101,"Sutter County, CA",2020-2,3477,872
06101,"Sutter County, CA",2020-3,3552,880
