fips_code,area,period,qtrly_estabs,avg_wkly_wage
05115,"Pope County, AR",2014-1,1803,690
05115,"Pope County, AR",2014-2,1805,707
05115,"Pope County, AR",2014-3,1819,663
05115,"Pope County, AR",2014-4,1829,709
05115,"Pope County, AR",2015-1,1821,721
05115,"Pope County, AR",2015-2,1818,704
05115,"Pope County, AR",2015-3,1826,705
05115,"Pope County, AR",2015-4,1841,790
05115,"Pope County, AR",2016-1,1812,706
05115,"Pope County, AR",2016-2,1822,724
05115,"Pope County, AR",2016-3,1822,747
05115,"Pope County, AR",2016-4,1841,810
05115,"Pope County, AR",2017-1,1837,748
05115,"Pope County, AR",2017-2,1846,816
05115,"Pope County, AR",2017-3,1847,743
05115,"Pope County, AR",2017-4,1844,797
05115,"Pope County, AR",2018-1,1851,786
05115,"Pope County, AR",2018-2,1849,816
05115,"Pope County, AR",2018-3,1866,779
05115,"Pope County, AR",2018-4,1883,845
05115,"Pope County, AR",2019-1,1872,789
05115,"Pope County, AR",2019-2,1864,796
05115,"Pope County, AR",2019-3,1854,812
05115,"Pope County, AR",2019-4,1874,889
05115,"Pope County, AR",2020-1,1856,807
05115,"Pope County, AR",2020-2,1829,858
05115,"Pope County, AR",2020-3,1831,826
