fips_code,area,period,qtrly_estabs,avg_wkly_wage
35061,"Valencia County, NM",2014-1,1075,565
35061,"Valencia County, NM",2014-1,15,1060
35061,"Valencia County, NM",2014-1,20,740
35061,"Valencia County, NM",2014-1,93,590
35061,"Valencia County, NM",2014-1,947,527
35061,"Valencia County, NM",2014-2,1090,609
35061,"Valencia County, NM",2014-2,14,890
35061,"Valencia County, NM",2014-2,20,848
35061,"Valencia County, NM",2014-2,93,794
35061,"Valencia County, NM",2014-2,963,516
35061,"Valencia County, NM",2014-3,1065,558
35061,"Valencia County, NM",2014-3,14,1024
35061,"Valencia County, NM",2014-3,20,780
35061,"Valencia County, NM",2014-3,93,535
35061,"Valencia County, NM",2014-3,938,528
35061,"Valencia County, NM",2014-4,1078,606
35061,"Valencia County, NM",2014-4,12,889
35061,"Valencia County, NM",2014-4,21,879
35061,"Valencia County, NM",2014-4,93,649
35061,"Valencia County, NM",2014-4,952,552
35061,"Valencia County, NM",2015-1,1086,571
35061,"Valencia County, NM",2015-1,12,1079
35061,"Valencia County, NM",2015-1,21,799
35061,"Valencia County, NM",2015-1,94,645
35061,"Valencia County, NM",2015-1,959,512
35061,"Valencia County, NM",2015-2,1109,612
35061,"Valencia County, NM",2015-2,12,903
35061,"Valencia County, NM",2015-2,21,882
35061,"Valencia County, NM",2015-2,94,775
35061,"Valencia County, NM",2015-2,982,526
35061,"Valencia County, NM",2015-3,1124,566
35061,"Valencia County, NM",2015-3,12,1031
35061,"Valencia County, NM",2015-3,20,793
35061,"Valencia County, NM",2015-3,96,540
35061,"Valencia County, NM",2015-3,996,537
35061,"Valencia County, NM",2015-4,1187,626
35061,"Valencia County, NM",2015-4,12,1014
35061,"Valencia County, NM",2015-4,77,912
35061,"Valencia County, NM",2015-4,96,683
35061,"Valencia County, NM",2015-4,1002,573
35061,"Valencia County, NM",2016-1,1206,554
35061,"Valencia County, NM",2016-1,13,950
35061,"Valencia County, NM",2016-1,79,790
35061,"Valencia County, NM",2016-1,96,585
35061,"Valencia County, NM",2016-1,1018,514
35061,"Valencia County, NM",2016-2,1217,630
35061,"Valencia County, NM",2016-2,13,902
35061,"Valencia County, NM",2016-2,79,906
35061,"Valencia County, NM",2016-2,96,845
35061,"Valencia County, NM",2016-2,1029,537
35061,"Valencia County, NM",2016-3,1207,588
35061,"Valencia County, NM",2016-3,13,1019
35061,"Valencia County, NM",2016-3,79,946
35061,"Valencia County, NM",2016-3,96,560
35061,"Valencia County, NM",2016-3,1019,550
35061,"Valencia County, NM",2016-4,1206,618
35061,"Valencia County, NM",2016-4,13,1002
35061,"Valencia County, NM",2016-4,79,829
35061,"Valencia County, NM",2016-4,96,670
35061,"Valencia County, NM",2016-4,1018,576
35061,"Valencia County, NM",2017-1,1210,614
35061,"Valencia County, NM",2017-1,13,881
35061,"Valencia County, NM",2017-1,79,944
35061,"Valencia County, NM",2017-1,95,620
35061,"Valencia County, NM",2017-1,1023,573
