fips_code,area,period,qtrly_estabs,avg_wkly_wage
48001,"Anderson County, TX",2014-1,1284,781
48001,"Anderson County, TX",2014-2,1276,765
48001,"Anderson County, TX",2014-3,1322,786
48001,"Anderson County, TX",2014-4,1346,838
48001,"Anderson County, TX",2015-1,1378,774
48001,"Anderson County, TX",2015-2,1453,763
48001,"Anderson County, TX",2015-3,1523,772
48001,"Anderson County, TX",2015-4,1545,824
48001,"Anderson County, TX",2016-1,1643,768
48001,"Anderson County, TX",2016-2,1672,786
48001,"Anderson County, TX",2016-3,1699,807
48001,"Anderson County, TX",2016-4,1700,822
48001,"Anderson County, TX",2017-1,1618,818
48001,"Anderson County, TX",2017-2,1602,799
48001,"Anderson County, TX",2017-3,1643,790
48001,"Anderson County, TX",2017-4,1645,850
48001,"Anderson County, TX",2018-1,1614,835
48001,"Anderson County, TX",2018-2,1606,852
48001,"Anderson County, TX",2018-3,1601,826
48001,"Anderson County, TX",2018-4,1617,882
48001,"Anderson County, TX",2019-1,1606,862
48001,"Anderson County, TX",2019-2,1618,880
48001,"Anderson County, TX",2019-3,1612,857
48001,"Anderson County, TX",2019-4,1592,924
48001,"Anderson County, TX",2020-1,1604,894
48001,"Anderson County, TX",2020-2,1623,919
48001,"Anderson County, TX",2020-3,1645,901
