fips_code,area,period,qtrly_estabs,avg_wkly_wage
72115,"Quebradillas Municipio, PR",2014-1,223,366
72115,"Quebradillas Municipio, PR",2014-2,224,365
72115,"Quebradillas Municipio, PR",2014-3,217,358
72115,"Quebradillas Municipio, PR",2014-4,217,409
72115,"Quebradillas Municipio, PR",2015-1,219,363
72115,"Quebradillas Municipio, PR",2015-2,215,369
72115,"Quebradillas Municipio, PR",2015-3,215,369
72115,"Quebradillas Municipio, PR",2015-4,209,425
72115,"Quebradillas Municipio, PR",2016-1,211,368
72115,"Quebradillas Municipio, PR",2016-2,217,340
72115,"Quebradillas Municipio, PR",2016-3,214,353
72115,"Quebradillas Municipio, PR",2016-4,212,416
72115,"Quebradillas Municipio, PR",2017-1,210,366
72115,"Quebradillas Municipio, PR",2017-2,212,356
72115,"Quebradillas Municipio, PR",2017-3,213,375
72115,"Quebradillas Municipio, PR",2017-4,213,397
72115,"Quebradillas Municipio, PR",2018-1,213,391
72115,"Quebradillas Municipio, PR",2018-2,214,372
72115,"Quebradillas Municipio, PR",2018-3,215,373
72115,"Quebradillas Municipio, PR",2018-4,220,408
72115,"Quebradillas Municipio, PR",2019-1,223,357
72115,"Quebradillas Municipio, PR",2019-2,232,353
72115,"Quebradillas Municipio, PR",2019-3,233,348
72115,"Quebradillas Municipio, PR",2019-4,236,382
72115,"Quebradillas Municipio, PR",2020-1,229,346
72115,"Quebradillas Municipio, PR",2020-2,221,381
72115,"Quebradillas Municipio, PR",2020-3,225,369
