state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
36,039,"Greene County, NY",2020,20281,18598,1683,8.3000000000000007,36039
36,039,"Greene County, NY",2019,20162,19297,865,4.3,36039
36,039,"Greene County, NY",2018,20588,19652,936,4.5,36039
36,039,"Greene County, NY",2017,20488,19425,1063,5.2,36039
36,039,"Greene County, NY",2016,20575,19517,1058,5.1,36039
36,039,"Greene County, NY",2015,20686,19511,1175,5.7,36039
36,039,"Greene County, NY",2014,20691,19282,1409,6.8,36039
36,039,"Greene County, NY",2013,21339,19422,1917,9,36039
36,039,"Greene County, NY",2012,21525,19354,2171,10.1,36039
36,039,"Greene County, NY",2011,21619,19568,2051,9.5,36039
36,039,"Greene County, NY",2010,22130,20080,2050,9.3,36039
36,039,"Greene County, NY",2009,24090,22052,2038,8.5,36039
36,039,"Greene County, NY",2008,24181,22777,1404,5.8,36039
36,039,"Greene County, NY",2007,24076,22951,1125,4.7,36039
36,039,"Greene County, NY",2006,24109,22970,1139,4.7,36039
36,039,"Greene County, NY",2005,23740,22590,1150,4.8,36039
36,039,"Greene County, NY",2004,23250,22003,1247,5.4,36039
36,039,"Greene County, NY",2003,23712,22483,1229,5.2,36039
36,039,"Greene County, NY",2002,23734,22559,1175,5,36039
36,039,"Greene County, NY",2001,22500,21481,1019,4.5,36039
36,039,"Greene County, NY",2000,22550,21533,1017,4.5,36039
36,039,"Greene County, NY",1999,21900,20734,1166,5.3,36039
36,039,"Greene County, NY",1998,21954,20748,1206,5.5,36039
36,039,"Greene County, NY",1997,21695,20360,1335,6.2,36039
36,039,"Greene County, NY",1996,20965,19553,1412,6.7,36039
36,039,"Greene County, NY",1995,21082,19515,1567,7.4,36039
36,039,"Greene County, NY",1994,21416,19660,1756,8.2,36039
36,039,"Greene County, NY",1993,21480,19644,1836,8.5,36039
36,039,"Greene County, NY",1992,21566,19621,1945,9,36039
36,039,"Greene County, NY",1991,21392,19737,1655,7.7,36039
36,039,"Greene County, NY",1990,21091,20059,1032,4.9,36039
