fips_code,area,period,qtrly_estabs,avg_wkly_wage
18039,"Elkhart County, IN",2014-1,4665,809
18039,"Elkhart County, IN",2014-1,15,1278
18039,"Elkhart County, IN",2014-1,17,761
18039,"Elkhart County, IN",2014-1,54,703
18039,"Elkhart County, IN",2014-1,4579,816
18039,"Elkhart County, IN",2014-2,4651,797
18039,"Elkhart County, IN",2014-2,15,1116
18039,"Elkhart County, IN",2014-2,17,704
18039,"Elkhart County, IN",2014-2,54,705
18039,"Elkhart County, IN",2014-2,4565,803
18039,"Elkhart County, IN",2014-3,4650,779
18039,"Elkhart County, IN",2014-3,15,1266
18039,"Elkhart County, IN",2014-3,17,702
18039,"Elkhart County, IN",2014-3,54,675
18039,"Elkhart County, IN",2014-3,4564,785
18039,"Elkhart County, IN",2014-4,4637,837
18039,"Elkhart County, IN",2014-4,15,1081
18039,"Elkhart County, IN",2014-4,17,766
18039,"Elkhart County, IN",2014-4,54,657
18039,"Elkhart County, IN",2014-4,4551,850
18039,"Elkhart County, IN",2015-1,4637,834
18039,"Elkhart County, IN",2015-1,15,1323
18039,"Elkhart County, IN",2015-1,17,679
18039,"Elkhart County, IN",2015-1,54,683
18039,"Elkhart County, IN",2015-1,4551,845
18039,"Elkhart County, IN",2015-2,4627,816
18039,"Elkhart County, IN",2015-2,14,1063
18039,"Elkhart County, IN",2015-2,17,718
18039,"Elkhart County, IN",2015-2,54,714
18039,"Elkhart County, IN",2015-2,4542,823
18039,"Elkhart County, IN",2015-3,4625,790
18039,"Elkhart County, IN",2015-3,14,1215
18039,"Elkhart County, IN",2015-3,17,777
18039,"Elkhart County, IN",2015-3,55,688
18039,"Elkhart County, IN",2015-3,4539,795
18039,"Elkhart County, IN",2015-4,4638,886
18039,"Elkhart County, IN",2015-4,14,1223
18039,"Elkhart County, IN",2015-4,17,711
18039,"Elkhart County, IN",2015-4,55,734
18039,"Elkhart County, IN",2015-4,4552,896
18039,"Elkhart County, IN",2016-1,4650,850
18039,"Elkhart County, IN",2016-1,14,1095
18039,"Elkhart County, IN",2016-1,16,734
18039,"Elkhart County, IN",2016-1,55,653
18039,"Elkhart County, IN",2016-1,4565,864
18039,"Elkhart County, IN",2016-2,4643,885
18039,"Elkhart County, IN",2016-2,14,1030
18039,"Elkhart County, IN",2016-2,16,728
18039,"Elkhart County, IN",2016-2,55,775
18039,"Elkhart County, IN",2016-2,4558,893
18039,"Elkhart County, IN",2016-3,4657,869
18039,"Elkhart County, IN",2016-3,15,1239
18039,"Elkhart County, IN",2016-3,15,753
18039,"Elkhart County, IN",2016-3,55,753
18039,"Elkhart County, IN",2016-3,4572,876
18039,"Elkhart County, IN",2016-4,4668,918
18039,"Elkhart County, IN",2016-4,15,1272
18039,"Elkhart County, IN",2016-4,15,758
18039,"Elkhart County, IN",2016-4,55,719
18039,"Elkhart County, IN",2016-4,4583,931
18039,"Elkhart County, IN",2017-1,4680,968
18039,"Elkhart County, IN",2017-1,15,1076
18039,"Elkhart County, IN",2017-1,15,768
18039,"Elkhart County, IN",2017-1,55,774
18039,"Elkhart County, IN",2017-1,4595,981
18039,"Elkhart County, IN",2017-2,4672,914
18039,"Elkhart County, IN",2017-2,15,1142
18039,"Elkhart County, IN",2017-2,15,776
18039,"Elkhart County, IN",2017-2,54,780
18039,"Elkhart County, IN",2017-2,4588,922
18039,"Elkhart County, IN",2017-3,4694,924
18039,"Elkhart County, IN",2017-3,15,1038
18039,"Elkhart County, IN",2017-3,15,731
18039,"Elkhart County, IN",2017-3,54,724
18039,"Elkhart County, IN",2017-3,4610,935
18039,"Elkhart County, IN",2017-4,4683,983
18039,"Elkhart County, IN",2017-4,15,1268
18039,"Elkhart County, IN",2017-4,15,856
18039,"Elkhart County, IN",2017-4,54,765
18039,"Elkhart County, IN",2017-4,4599,997
18039,"Elkhart County, IN",2018-1,4702,1006
18039,"Elkhart County, IN",2018-1,15,1149
18039,"Elkhart County, IN",2018-1,14,766
18039,"Elkhart County, IN",2018-1,53,734
18039,"Elkhart County, IN",2018-1,4620,1024
18039,"Elkhart County, IN",2018-2,4727,939
18039,"Elkhart County, IN",2018-2,15,1220
18039,"Elkhart County, IN",2018-2,14,850
18039,"Elkhart County, IN",2018-2,53,771
18039,"Elkhart County, IN",2018-2,4645,950
18039,"Elkhart County, IN",2018-3,4755,887
18039,"Elkhart County, IN",2018-3,15,1153
18039,"Elkhart County, IN",2018-3,14,760
18039,"Elkhart County, IN",2018-3,52,738
18039,"Elkhart County, IN",2018-3,4674,896
18039,"Elkhart County, IN",2018-4,4739,937
18039,"Elkhart County, IN",2018-4,15,1389
18039,"Elkhart County, IN",2018-4,14,919
18039,"Elkhart County, IN",2018-4,51,767
18039,"Elkhart County, IN",2018-4,4659,947
18039,"Elkhart County, IN",2019-1,4724,934
18039,"Elkhart County, IN",2019-1,15,1152
18039,"Elkhart County, IN",2019-1,14,809
18039,"Elkhart County, IN",2019-1,51,798
18039,"Elkhart County, IN",2019-1,4644,942
18039,"Elkhart County, IN",2019-2,4754,922
18039,"Elkhart County, IN",2019-2,16,1236
18039,"Elkhart County, IN",2019-2,14,934
18039,"Elkhart County, IN",2019-2,51,755
18039,"Elkhart County, IN",2019-2,4673,932
18039,"Elkhart County, IN",2019-3,4766,890
18039,"Elkhart County, IN",2019-3,16,1045
18039,"Elkhart County, IN",2019-3,14,792
18039,"Elkhart County, IN",2019-3,51,778
18039,"Elkhart County, IN",2019-3,4685,896
18039,"Elkhart County, IN",2019-4,4765,964
18039,"Elkhart County, IN",2019-4,16,1260
18039,"Elkhart County, IN",2019-4,14,939
18039,"Elkhart County, IN",2019-4,51,771
18039,"Elkhart County, IN",2019-4,4684,976
18039,"Elkhart County, IN",2020-1,4846,969
18039,"Elkhart County, IN",2020-1,16,1062
18039,"Elkhart County, IN",2020-1,15,809
18039,"Elkhart County, IN",2020-1,52,809
18039,"Elkhart County, IN",2020-1,4763,980
18039,"Elkhart County, IN",2020-2,4831,909
18039,"Elkhart County, IN",2020-2,16,1229
18039,"Elkhart County, IN",2020-2,15,919
18039,"Elkhart County, IN",2020-2,52,799
18039,"Elkhart County, IN",2020-2,4748,917
18039,"Elkhart County, IN",2020-3,4821,996
18039,"Elkhart County, IN",2020-3,16,913
18039,"Elkhart County, IN",2020-3,16,924
18039,"Elkhart County, IN",2020-3,52,785
18039,"Elkhart County, IN",2020-3,4737,1010
