state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
54,087,"Roane County, WV",2020,5128,4490,638,12.4,54087
54,087,"Roane County, WV",2019,5136,4643,493,9.6,54087
54,087,"Roane County, WV",2018,4994,4606,388,7.8,54087
54,087,"Roane County, WV",2017,5051,4609,442,8.8,54087
54,087,"Roane County, WV",2016,5219,4681,538,10.3,54087
54,087,"Roane County, WV",2015,5278,4685,593,11.2,54087
54,087,"Roane County, WV",2014,5332,4807,525,9.8,54087
54,087,"Roane County, WV",2013,5361,4812,549,10.2,54087
54,087,"Roane County, WV",2012,5319,4734,585,11,54087
54,087,"Roane County, WV",2011,5401,4721,680,12.6,54087
54,087,"Roane County, WV",2010,5504,4753,751,13.6,54087
54,087,"Roane County, WV",2009,5563,4850,713,12.8,54087
54,087,"Roane County, WV",2008,5502,5121,381,6.9,54087
54,087,"Roane County, WV",2007,5553,5177,376,6.8,54087
54,087,"Roane County, WV",2006,5526,5162,364,6.6,54087
54,087,"Roane County, WV",2005,5448,5017,431,7.9,54087
54,087,"Roane County, WV",2004,5461,5002,459,8.4,54087
54,087,"Roane County, WV",2003,5526,5001,525,9.5,54087
54,087,"Roane County, WV",2002,5704,5148,556,9.7,54087
54,087,"Roane County, WV",2001,5932,5318,614,10.4,54087
54,087,"Roane County, WV",2000,6135,5573,562,9.2,54087
54,087,"Roane County, WV",1999,6149,5403,746,12.1,54087
54,087,"Roane County, WV",1998,6311,5594,717,11.4,54087
54,087,"Roane County, WV",1997,6303,5582,721,11.4,54087
54,087,"Roane County, WV",1996,6179,5448,731,11.8,54087
54,087,"Roane County, WV",1995,6190,5311,879,14.2,54087
54,087,"Roane County, WV",1994,6166,5342,824,13.4,54087
54,087,"Roane County, WV",1993,6029,5160,869,14.4,54087
54,087,"Roane County, WV",1992,6136,5089,1047,17.1,54087
54,087,"Roane County, WV",1991,6018,5014,1004,16.7,54087
54,087,"Roane County, WV",1990,5985,5051,934,15.6,54087
