state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
33,009,"Grafton County, NH",2020,48154,45341,2813,5.8,33009
33,009,"Grafton County, NH",2019,49587,48467,1120,2.3,33009
33,009,"Grafton County, NH",2018,49475,48396,1079,2.2,33009
33,009,"Grafton County, NH",2017,49332,48206,1126,2.3,33009
33,009,"Grafton County, NH",2016,48810,47656,1154,2.4,33009
33,009,"Grafton County, NH",2015,48727,47374,1353,2.8,33009
33,009,"Grafton County, NH",2014,48583,46897,1686,3.5,33009
33,009,"Grafton County, NH",2013,48468,46354,2114,4.4,33009
33,009,"Grafton County, NH",2012,48717,46569,2148,4.4,33009
33,009,"Grafton County, NH",2011,48761,46566,2195,4.5,33009
33,009,"Grafton County, NH",2010,48368,45937,2431,5,33009
33,009,"Grafton County, NH",2009,48605,46151,2454,5,33009
33,009,"Grafton County, NH",2008,48810,47321,1489,3.1,33009
33,009,"Grafton County, NH",2007,48284,46859,1425,3,33009
33,009,"Grafton County, NH",2006,47880,46475,1405,2.9,33009
33,009,"Grafton County, NH",2005,46784,45430,1354,2.9,33009
33,009,"Grafton County, NH",2004,46345,45050,1295,2.8,33009
33,009,"Grafton County, NH",2003,45739,44317,1422,3.1,33009
33,009,"Grafton County, NH",2002,45322,43982,1340,3,33009
33,009,"Grafton County, NH",2001,44649,43457,1192,2.7,33009
33,009,"Grafton County, NH",2000,44717,43665,1052,2.4,33009
33,009,"Grafton County, NH",1999,43991,43149,842,1.9,33009
33,009,"Grafton County, NH",1998,43346,42403,943,2.2,33009
33,009,"Grafton County, NH",1997,42626,41465,1161,2.7,33009
33,009,"Grafton County, NH",1996,41138,39779,1359,3.3,33009
33,009,"Grafton County, NH",1995,42262,41005,1257,3,33009
33,009,"Grafton County, NH",1994,41611,40365,1246,3,33009
33,009,"Grafton County, NH",1993,40299,38304,1995,5,33009
33,009,"Grafton County, NH",1992,40385,38059,2326,5.8,33009
33,009,"Grafton County, NH",1991,40975,38286,2689,6.6,33009
33,009,"Grafton County, NH",1990,40308,38268,2040,5.1,33009
