fips_code,area,period,qtrly_estabs,avg_wkly_wage
46127,"Union County, SD",2014-1,660,868
46127,"Union County, SD",2014-1,8,859
46127,"Union County, SD",2014-1,12,790
46127,"Union County, SD",2014-1,24,563
46127,"Union County, SD",2014-1,616,893
46127,"Union County, SD",2014-2,668,899
46127,"Union County, SD",2014-2,8,756
46127,"Union County, SD",2014-2,12,767
46127,"Union County, SD",2014-2,24,560
46127,"Union County, SD",2014-2,624,930
46127,"Union County, SD",2014-3,672,890
46127,"Union County, SD",2014-3,8,875
46127,"Union County, SD",2014-3,12,747
46127,"Union County, SD",2014-3,24,582
46127,"Union County, SD",2014-3,628,914
46127,"Union County, SD",2014-4,675,1111
46127,"Union County, SD",2014-4,8,721
46127,"Union County, SD",2014-4,12,774
46127,"Union County, SD",2014-4,24,597
46127,"Union County, SD",2014-4,631,1158
46127,"Union County, SD",2015-1,677,850
46127,"Union County, SD",2015-1,8,882
46127,"Union County, SD",2015-1,12,784
46127,"Union County, SD",2015-1,24,581
46127,"Union County, SD",2015-1,633,873
46127,"Union County, SD",2015-2,677,928
46127,"Union County, SD",2015-2,8,780
46127,"Union County, SD",2015-2,12,789
46127,"Union County, SD",2015-2,24,596
46127,"Union County, SD",2015-2,633,957
46127,"Union County, SD",2015-3,678,882
46127,"Union County, SD",2015-3,8,879
46127,"Union County, SD",2015-3,12,763
46127,"Union County, SD",2015-3,24,616
46127,"Union County, SD",2015-3,634,902
46127,"Union County, SD",2015-4,683,1175
46127,"Union County, SD",2015-4,8,865
46127,"Union County, SD",2015-4,12,766
46127,"Union County, SD",2015-4,24,593
46127,"Union County, SD",2015-4,639,1226
46127,"Union County, SD",2016-1,683,927
46127,"Union County, SD",2016-1,8,799
46127,"Union County, SD",2016-1,12,834
46127,"Union County, SD",2016-1,24,615
46127,"Union County, SD",2016-1,639,954
46127,"Union County, SD",2016-2,683,903
46127,"Union County, SD",2016-2,8,747
46127,"Union County, SD",2016-2,12,726
46127,"Union County, SD",2016-2,24,606
46127,"Union County, SD",2016-2,639,929
46127,"Union County, SD",2016-3,689,995
46127,"Union County, SD",2016-3,8,854
46127,"Union County, SD",2016-3,12,775
46127,"Union County, SD",2016-3,24,645
46127,"Union County, SD",2016-3,645,1023
46127,"Union County, SD",2016-4,690,1183
46127,"Union County, SD",2016-4,8,886
46127,"Union County, SD",2016-4,12,850
46127,"Union County, SD",2016-4,24,635
46127,"Union County, SD",2016-4,646,1231
46127,"Union County, SD",2017-1,706,965
46127,"Union County, SD",2017-1,8,810
46127,"Union County, SD",2017-1,12,828
46127,"Union County, SD",2017-1,24,624
46127,"Union County, SD",2017-1,662,996
46127,"Union County, SD",2017-2,717,944
46127,"Union County, SD",2017-2,8,868
46127,"Union County, SD",2017-2,12,728
46127,"Union County, SD",2017-2,23,625
46127,"Union County, SD",2017-2,674,972
46127,"Union County, SD",2017-3,719,975
46127,"Union County, SD",2017-3,8,789
46127,"Union County, SD",2017-3,12,843
46127,"Union County, SD",2017-3,23,660
46127,"Union County, SD",2017-3,676,1000
46127,"Union County, SD",2017-4,730,1303
46127,"Union County, SD",2017-4,8,919
46127,"Union County, SD",2017-4,12,846
46127,"Union County, SD",2017-4,23,644
46127,"Union County, SD",2017-4,687,1361
46127,"Union County, SD",2018-1,734,994
46127,"Union County, SD",2018-1,8,782
46127,"Union County, SD",2018-1,12,869
46127,"Union County, SD",2018-1,23,656
46127,"Union County, SD",2018-1,691,1024
46127,"Union County, SD",2018-2,714,953
46127,"Union County, SD",2018-2,8,946
46127,"Union County, SD",2018-2,12,795
46127,"Union County, SD",2018-2,23,625
46127,"Union County, SD",2018-2,671,981
46127,"Union County, SD",2018-3,723,984
46127,"Union County, SD",2018-3,8,839
46127,"Union County, SD",2018-3,12,761
46127,"Union County, SD",2018-3,23,671
46127,"Union County, SD",2018-3,680,1009
46127,"Union County, SD",2018-4,725,1242
46127,"Union County, SD",2018-4,7,954
46127,"Union County, SD",2018-4,12,859
46127,"Union County, SD",2018-4,23,653
46127,"Union County, SD",2018-4,683,1294
46127,"Union County, SD",2019-1,708,1009
46127,"Union County, SD",2019-1,7,812
46127,"Union County, SD",2019-1,11,881
46127,"Union County, SD",2019-1,22,653
46127,"Union County, SD",2019-1,668,1041
46127,"Union County, SD",2019-2,723,999
46127,"Union County, SD",2019-2,6,860
46127,"Union County, SD",2019-2,11,785
46127,"Union County, SD",2019-2,22,623
46127,"Union County, SD",2019-2,684,1032
46127,"Union County, SD",2019-3,725,1027
46127,"Union County, SD",2019-3,6,786
46127,"Union County, SD",2019-3,11,776
46127,"Union County, SD",2019-3,22,665
46127,"Union County, SD",2019-3,686,1058
46127,"Union County, SD",2019-4,733,1282
46127,"Union County, SD",2019-4,6,922
46127,"Union County, SD",2019-4,11,860
46127,"Union County, SD",2019-4,22,662
46127,"Union County, SD",2019-4,694,1340
46127,"Union County, SD",2020-1,740,1045
46127,"Union County, SD",2020-1,7,844
46127,"Union County, SD",2020-1,11,899
46127,"Union County, SD",2020-1,22,660
46127,"Union County, SD",2020-1,700,1080
46127,"Union County, SD",2020-2,737,1087
46127,"Union County, SD",2020-2,7,937
46127,"Union County, SD",2020-2,11,757
46127,"Union County, SD",2020-2,22,726
46127,"Union County, SD",2020-2,697,1119
46127,"Union County, SD",2020-3,763,1118
46127,"Union County, SD",2020-3,7,793
46127,"Union County, SD",2020-3,11,890
46127,"Union County, SD",2020-3,22,711
46127,"Union County, SD",2020-3,723,1153
