fips_code,area,period,qtrly_estabs,avg_wkly_wage
51199,"York County, VA",2014-1,1492,679
51199,"York County, VA",2014-2,1500,663
51199,"York County, VA",2014-3,1493,697
51199,"York County, VA",2014-4,1489,737
51199,"York County, VA",2015-1,1473,709
51199,"York County, VA",2015-2,1521,709
51199,"York County, VA",2015-3,1553,748
51199,"York County, VA",2015-4,1561,799
51199,"York County, VA",2016-1,1583,677
51199,"York County, VA",2016-2,1596,698
51199,"York County, VA",2016-3,1602,742
51199,"York County, VA",2016-4,1565,764
51199,"York County, VA",2017-1,1557,704
51199,"York County, VA",2017-2,1573,717
51199,"York County, VA",2017-3,1590,720
51199,"York County, VA",2017-4,1599,776
51199,"York County, VA",2018-1,1584,722
51199,"York County, VA",2018-2,1590,736
51199,"York County, VA",2018-3,1603,737
51199,"York County, VA",2018-4,1615,800
51199,"York County, VA",2019-1,1600,741
51199,"York County, VA",2019-2,1604,769
51199,"York County, VA",2019-3,1596,785
51199,"York County, VA",2019-4,1617,832
51199,"York County, VA",2020-1,1609,750
51199,"York County, VA",2020-2,1613,813
51199,"York County, VA",2020-3,1615,803
