state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
17,145,"Perry County, IL",2020,8093,7330,763,9.4,17145
17,145,"Perry County, IL",2019,8347,7936,411,4.9,17145
17,145,"Perry County, IL",2018,8477,7976,501,5.9,17145
17,145,"Perry County, IL",2017,8415,7909,506,6,17145
17,145,"Perry County, IL",2016,8743,8121,622,7.1,17145
17,145,"Perry County, IL",2015,8873,8239,634,7.1,17145
17,145,"Perry County, IL",2014,8884,8127,757,8.5,17145
17,145,"Perry County, IL",2013,9014,8023,991,11,17145
17,145,"Perry County, IL",2012,9191,8211,980,10.7,17145
17,145,"Perry County, IL",2011,9462,8496,966,10.2,17145
17,145,"Perry County, IL",2010,9580,8511,1069,11.2,17145
17,145,"Perry County, IL",2009,9388,8253,1135,12.1,17145
17,145,"Perry County, IL",2008,9571,8641,930,9.7,17145
17,145,"Perry County, IL",2007,10000,9165,835,8.4,17145
17,145,"Perry County, IL",2006,10246,9559,687,6.7,17145
17,145,"Perry County, IL",2005,10432,9743,689,6.6,17145
17,145,"Perry County, IL",2004,10508,9752,756,7.2,17145
17,145,"Perry County, IL",2003,10384,9566,818,7.9,17145
17,145,"Perry County, IL",2002,10329,9593,736,7.1,17145
17,145,"Perry County, IL",2001,10324,9660,664,6.4,17145
17,145,"Perry County, IL",2000,10319,9624,695,6.7,17145
17,145,"Perry County, IL",1999,9016,8322,694,7.7,17145
17,145,"Perry County, IL",1998,8302,7598,704,8.5,17145
17,145,"Perry County, IL",1997,8323,7555,768,9.2,17145
17,145,"Perry County, IL",1996,8507,7556,951,11.2,17145
17,145,"Perry County, IL",1995,7877,7065,812,10.3,17145
17,145,"Perry County, IL",1994,7769,6816,953,12.3,17145
17,145,"Perry County, IL",1993,8299,7017,1282,15.4,17145
17,145,"Perry County, IL",1992,8520,7158,1362,16,17145
17,145,"Perry County, IL",1991,8931,7585,1346,15.1,17145
17,145,"Perry County, IL",1990,9488,8311,1177,12.4,17145
