state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
55,099,"Price County, WI",2020,6209,5785,424,6.8,55099
55,099,"Price County, WI",2019,6427,6149,278,4.3,55099
55,099,"Price County, WI",2018,6607,6361,246,3.7,55099
55,099,"Price County, WI",2017,6771,6519,252,3.7,55099
55,099,"Price County, WI",2016,6864,6576,288,4.2,55099
55,099,"Price County, WI",2015,6834,6537,297,4.3,55099
55,099,"Price County, WI",2014,6770,6410,360,5.3,55099
55,099,"Price County, WI",2013,6853,6384,469,6.8,55099
55,099,"Price County, WI",2012,7040,6519,521,7.4,55099
55,099,"Price County, WI",2011,7208,6579,629,8.7,55099
55,099,"Price County, WI",2010,7564,6751,813,10.7,55099
55,099,"Price County, WI",2009,8384,7430,954,11.4,55099
55,099,"Price County, WI",2008,8373,7946,427,5.1,55099
55,099,"Price County, WI",2007,8230,7817,413,5,55099
55,099,"Price County, WI",2006,8690,8218,472,5.4,55099
55,099,"Price County, WI",2005,8648,8224,424,4.9000000000000004,55099
55,099,"Price County, WI",2004,8593,8189,404,4.7,55099
55,099,"Price County, WI",2003,8658,8179,479,5.5,55099
55,099,"Price County, WI",2002,8424,7986,438,5.2,55099
55,099,"Price County, WI",2001,8511,8047,464,5.5,55099
55,099,"Price County, WI",2000,8379,7959,420,5,55099
55,099,"Price County, WI",1999,7140,6651,489,6.8,55099
55,099,"Price County, WI",1998,7593,7111,482,6.3,55099
55,099,"Price County, WI",1997,7675,7298,377,4.9,55099
55,099,"Price County, WI",1996,7911,7408,503,6.4,55099
55,099,"Price County, WI",1995,7844,7424,420,5.4,55099
55,099,"Price County, WI",1994,7596,7091,505,6.6,55099
55,099,"Price County, WI",1993,7603,7167,436,5.7,55099
55,099,"Price County, WI",1992,7618,7145,473,6.2,55099
55,099,"Price County, WI",1991,7318,6769,549,7.5,55099
55,099,"Price County, WI",1990,7442,7050,392,5.3,55099
