state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
51,161,"Roanoke County, VA",2020,48720,46231,2489,5.0999999999999996,51161
51,161,"Roanoke County, VA",2019,50002,48789,1213,2.4,51161
51,161,"Roanoke County, VA",2018,49298,47975,1323,2.7,51161
51,161,"Roanoke County, VA",2017,49148,47489,1659,3.4,51161
51,161,"Roanoke County, VA",2016,49206,47475,1731,3.5,51161
51,161,"Roanoke County, VA",2015,49273,47365,1908,3.9,51161
51,161,"Roanoke County, VA",2014,50161,47911,2250,4.5,51161
51,161,"Roanoke County, VA",2013,49848,47408,2440,4.9,51161
51,161,"Roanoke County, VA",2012,49504,46965,2539,5.1,51161
51,161,"Roanoke County, VA",2011,49648,46833,2815,5.7,51161
51,161,"Roanoke County, VA",2010,49317,46114,3203,6.5,51161
51,161,"Roanoke County, VA",2009,48708,45783,2925,6,51161
51,161,"Roanoke County, VA",2008,49704,47992,1712,3.4,51161
51,161,"Roanoke County, VA",2007,48986,47652,1334,2.7,51161
51,161,"Roanoke County, VA",2006,48707,47342,1365,2.8,51161
51,161,"Roanoke County, VA",2005,46730,45221,1509,3.2,51161
51,161,"Roanoke County, VA",2004,45914,44282,1632,3.6,51161
51,161,"Roanoke County, VA",2003,46352,44710,1642,3.5,51161
51,161,"Roanoke County, VA",2002,47272,45675,1597,3.4,51161
51,161,"Roanoke County, VA",2001,46628,45459,1169,2.5,51161
51,161,"Roanoke County, VA",2000,46019,45225,794,1.7,51161
51,161,"Roanoke County, VA",1999,48090,47466,624,1.3,51161
51,161,"Roanoke County, VA",1998,48691,47930,761,1.6,51161
51,161,"Roanoke County, VA",1997,48193,47118,1075,2.2,51161
51,161,"Roanoke County, VA",1996,48953,47892,1061,2.2,51161
51,161,"Roanoke County, VA",1995,48965,47911,1054,2.2,51161
51,161,"Roanoke County, VA",1994,48382,47026,1356,2.8,51161
51,161,"Roanoke County, VA",1993,47637,45772,1865,3.9,51161
51,161,"Roanoke County, VA",1992,47097,45211,1886,4,51161
51,161,"Roanoke County, VA",1991,46089,44259,1830,4,51161
51,161,"Roanoke County, VA",1990,44920,43618,1302,2.9,51161
