state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
21,035,"Calloway County, KY",2020,17865,16752,1113,6.2,21035
21,035,"Calloway County, KY",2019,18725,17985,740,4,21035
21,035,"Calloway County, KY",2018,18717,18006,711,3.8,21035
21,035,"Calloway County, KY",2017,18766,17960,806,4.3,21035
21,035,"Calloway County, KY",2016,18694,17860,834,4.5,21035
21,035,"Calloway County, KY",2015,18544,17693,851,4.6,21035
21,035,"Calloway County, KY",2014,18719,17644,1075,5.7,21035
21,035,"Calloway County, KY",2013,18147,16842,1305,7.2,21035
21,035,"Calloway County, KY",2012,18313,17013,1300,7.1,21035
21,035,"Calloway County, KY",2011,19067,17643,1424,7.5,21035
21,035,"Calloway County, KY",2010,19008,17463,1545,8.1,21035
21,035,"Calloway County, KY",2009,17963,16403,1560,8.7,21035
21,035,"Calloway County, KY",2008,17873,16823,1050,5.9,21035
21,035,"Calloway County, KY",2007,17778,16824,954,5.4,21035
21,035,"Calloway County, KY",2006,17975,16957,1018,5.7,21035
21,035,"Calloway County, KY",2005,17526,16552,974,5.6,21035
21,035,"Calloway County, KY",2004,17398,16461,937,5.4,21035
21,035,"Calloway County, KY",2003,16683,15407,1276,7.6,21035
21,035,"Calloway County, KY",2002,16708,15500,1208,7.2,21035
21,035,"Calloway County, KY",2001,17280,16377,903,5.2,21035
21,035,"Calloway County, KY",2000,17309,16634,675,3.9,21035
21,035,"Calloway County, KY",1999,17735,16980,755,4.3,21035
21,035,"Calloway County, KY",1998,17746,16856,890,5,21035
21,035,"Calloway County, KY",1997,17645,16756,889,5,21035
21,035,"Calloway County, KY",1996,17171,16382,789,4.6,21035
21,035,"Calloway County, KY",1995,16633,15963,670,4,21035
21,035,"Calloway County, KY",1994,16420,15613,807,4.9,21035
21,035,"Calloway County, KY",1993,16168,15275,893,5.5,21035
21,035,"Calloway County, KY",1992,15916,15039,877,5.5,21035
21,035,"Calloway County, KY",1991,15472,14625,847,5.5,21035
21,035,"Calloway County, KY",1990,15469,14567,902,5.8,21035
