state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
47,013,"Campbell County, TN",2020,14717,13597,1120,7.6,47013
47,013,"Campbell County, TN",2019,14869,14190,679,4.6,47013
47,013,"Campbell County, TN",2018,14637,13941,696,4.8,47013
47,013,"Campbell County, TN",2017,14590,13832,758,5.2,47013
47,013,"Campbell County, TN",2016,14743,13720,1023,6.9,47013
47,013,"Campbell County, TN",2015,14657,13504,1153,7.9,47013
47,013,"Campbell County, TN",2014,14775,13388,1387,9.4,47013
47,013,"Campbell County, TN",2013,15295,13607,1688,11,47013
47,013,"Campbell County, TN",2012,15723,13955,1768,11.2,47013
47,013,"Campbell County, TN",2011,16089,14176,1913,11.9,47013
47,013,"Campbell County, TN",2010,16153,14100,2053,12.7,47013
47,013,"Campbell County, TN",2009,16851,14698,2153,12.8,47013
47,013,"Campbell County, TN",2008,17013,15709,1304,7.7,47013
47,013,"Campbell County, TN",2007,16931,16036,895,5.3,47013
47,013,"Campbell County, TN",2006,16900,15853,1047,6.2,47013
47,013,"Campbell County, TN",2005,16636,15651,985,5.9,47013
47,013,"Campbell County, TN",2004,16868,15869,999,5.9,47013
47,013,"Campbell County, TN",2003,16586,15456,1130,6.8,47013
47,013,"Campbell County, TN",2002,16469,15408,1061,6.4,47013
47,013,"Campbell County, TN",2001,16200,15214,986,6.1,47013
47,013,"Campbell County, TN",2000,16049,15094,955,6,47013
47,013,"Campbell County, TN",1999,17193,15887,1306,7.6,47013
47,013,"Campbell County, TN",1998,16981,15853,1128,6.6,47013
47,013,"Campbell County, TN",1997,17206,15920,1286,7.5,47013
47,013,"Campbell County, TN",1996,17370,15886,1484,8.5,47013
47,013,"Campbell County, TN",1995,16536,15178,1358,8.2,47013
47,013,"Campbell County, TN",1994,16126,14834,1292,8,47013
47,013,"Campbell County, TN",1993,14396,12776,1620,11.3,47013
47,013,"Campbell County, TN",1992,15236,13100,2136,14,47013
47,013,"Campbell County, TN",1991,13789,11499,2290,16.6,47013
47,013,"Campbell County, TN",1990,13752,12341,1411,10.3,47013
