fips_code,area,period,qtrly_estabs,avg_wkly_wage
45063,"Lexington County, SC",2014-1,5711,724
45063,"Lexington County, SC",2014-1,33,1300
45063,"Lexington County, SC",2014-1,39,743
45063,"Lexington County, SC",2014-1,92,845
45063,"Lexington County, SC",2014-1,5547,697
45063,"Lexington County, SC",2014-2,5826,721
45063,"Lexington County, SC",2014-2,33,1208
45063,"Lexington County, SC",2014-2,39,736
45063,"Lexington County, SC",2014-2,93,920
45063,"Lexington County, SC",2014-2,5661,680
45063,"Lexington County, SC",2014-3,5947,728
45063,"Lexington County, SC",2014-3,33,1354
45063,"Lexington County, SC",2014-3,39,761
45063,"Lexington County, SC",2014-3,93,889
45063,"Lexington County, SC",2014-3,5782,694
45063,"Lexington County, SC",2014-4,6071,766
45063,"Lexington County, SC",2014-4,33,1203
45063,"Lexington County, SC",2014-4,39,765
45063,"Lexington County, SC",2014-4,93,951
45063,"Lexington County, SC",2014-4,5906,730
45063,"Lexington County, SC",2015-1,6217,747
45063,"Lexington County, SC",2015-1,33,1404
45063,"Lexington County, SC",2015-1,39,770
45063,"Lexington County, SC",2015-1,93,850
45063,"Lexington County, SC",2015-1,6052,723
45063,"Lexington County, SC",2015-2,6323,736
45063,"Lexington County, SC",2015-2,33,1174
45063,"Lexington County, SC",2015-2,39,788
45063,"Lexington County, SC",2015-2,94,948
45063,"Lexington County, SC",2015-2,6157,693
45063,"Lexington County, SC",2015-3,6433,740
45063,"Lexington County, SC",2015-3,33,1386
45063,"Lexington County, SC",2015-3,38,790
45063,"Lexington County, SC",2015-3,93,897
45063,"Lexington County, SC",2015-3,6269,707
45063,"Lexington County, SC",2015-4,6515,795
45063,"Lexington County, SC",2015-4,33,1337
45063,"Lexington County, SC",2015-4,38,843
45063,"Lexington County, SC",2015-4,93,989
45063,"Lexington County, SC",2015-4,6351,756
45063,"Lexington County, SC",2016-1,6391,756
45063,"Lexington County, SC",2016-1,32,1308
45063,"Lexington County, SC",2016-1,37,788
45063,"Lexington County, SC",2016-1,92,907
45063,"Lexington County, SC",2016-1,6230,725
45063,"Lexington County, SC",2016-2,6510,757
45063,"Lexington County, SC",2016-2,31,1159
45063,"Lexington County, SC",2016-2,37,795
45063,"Lexington County, SC",2016-2,92,1003
45063,"Lexington County, SC",2016-2,6350,709
45063,"Lexington County, SC",2016-3,6261,791
45063,"Lexington County, SC",2016-3,31,1367
45063,"Lexington County, SC",2016-3,36,793
45063,"Lexington County, SC",2016-3,136,1005
45063,"Lexington County, SC",2016-3,6058,751
45063,"Lexington County, SC",2016-4,6360,793
45063,"Lexington County, SC",2016-4,31,1323
45063,"Lexington County, SC",2016-4,36,803
45063,"Lexington County, SC",2016-4,135,942
45063,"Lexington County, SC",2016-4,6158,763
45063,"Lexington County, SC",2017-1,6447,818
45063,"Lexington County, SC",2017-1,33,1275
45063,"Lexington County, SC",2017-1,37,831
45063,"Lexington County, SC",2017-1,135,1007
45063,"Lexington County, SC",2017-1,6242,781
45063,"Lexington County, SC",2017-2,6521,775
45063,"Lexington County, SC",2017-2,33,1279
