state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
13,247,"Rockdale County, GA",2020,43989,40657,3332,7.6,13247
13,247,"Rockdale County, GA",2019,44606,42852,1754,3.9,13247
13,247,"Rockdale County, GA",2018,44645,42642,2003,4.5,13247
13,247,"Rockdale County, GA",2017,44827,42431,2396,5.3,13247
13,247,"Rockdale County, GA",2016,43254,40714,2540,5.9,13247
13,247,"Rockdale County, GA",2015,41793,39019,2774,6.6,13247
13,247,"Rockdale County, GA",2014,41972,38661,3311,7.9,13247
13,247,"Rockdale County, GA",2013,42123,38294,3829,9.1,13247
13,247,"Rockdale County, GA",2012,41985,37768,4217,10,13247
13,247,"Rockdale County, GA",2011,42157,37477,4680,11.1,13247
13,247,"Rockdale County, GA",2010,42071,37256,4815,11.4,13247
13,247,"Rockdale County, GA",2009,40213,35522,4691,11.7,13247
13,247,"Rockdale County, GA",2008,40731,37686,3045,7.5,13247
13,247,"Rockdale County, GA",2007,40335,38146,2189,5.4,13247
13,247,"Rockdale County, GA",2006,39413,37264,2149,5.5,13247
13,247,"Rockdale County, GA",2005,39202,36764,2438,6.2,13247
13,247,"Rockdale County, GA",2004,37979,35951,2028,5.3,13247
13,247,"Rockdale County, GA",2003,37476,35497,1979,5.3,13247
13,247,"Rockdale County, GA",2002,37089,35185,1904,5.1,13247
13,247,"Rockdale County, GA",2001,36828,35544,1284,3.5,13247
13,247,"Rockdale County, GA",2000,36702,35571,1131,3.1,13247
13,247,"Rockdale County, GA",1999,39495,38540,955,2.4,13247
13,247,"Rockdale County, GA",1998,39135,38003,1132,2.9,13247
13,247,"Rockdale County, GA",1997,38059,36872,1187,3.1,13247
13,247,"Rockdale County, GA",1996,36456,35333,1123,3.1,13247
13,247,"Rockdale County, GA",1995,35447,34275,1172,3.3,13247
13,247,"Rockdale County, GA",1994,34180,32918,1262,3.7,13247
13,247,"Rockdale County, GA",1993,33071,31641,1430,4.3,13247
13,247,"Rockdale County, GA",1992,32032,30370,1662,5.2,13247
13,247,"Rockdale County, GA",1991,30818,29509,1309,4.2,13247
13,247,"Rockdale County, GA",1990,30112,28821,1291,4.3,13247
