fips_code,area,period,qtrly_estabs,avg_wkly_wage
46119,"Sully County, SD",2014-1,91,584
46119,"Sully County, SD",2014-2,91,577
46119,"Sully County, SD",2014-3,91,643
46119,"Sully County, SD",2014-4,92,762
46119,"Sully County, SD",2015-1,93,628
46119,"Sully County, SD",2015-2,95,628
46119,"Sully County, SD",2015-3,96,649
46119,"Sully County, SD",2015-4,96,706
46119,"Sully County, SD",2016-1,94,633
46119,"Sully County, SD",2016-2,94,634
46119,"Sully County, SD",2016-3,96,667
46119,"Sully County, SD",2016-4,96,722
46119,"Sully County, SD",2017-1,93,637
46119,"Sully County, SD",2017-2,92,701
46119,"Sully County, SD",2017-3,91,679
46119,"Sully County, SD",2017-4,91,790
46119,"Sully County, SD",2018-1,91,694
46119,"Sully County, SD",2018-2,92,698
46119,"Sully County, SD",2018-3,93,721
46119,"Sully County, SD",2018-4,94,813
46119,"Sully County, SD",2019-1,95,945
46119,"Sully County, SD",2019-2,93,894
46119,"Sully County, SD",2019-3,95,726
46119,"Sully County, SD",2019-4,97,976
46119,"Sully County, SD",2020-1,96,858
46119,"Sully County, SD",2020-2,96,998
46119,"Sully County, SD",2020-3,97,1094
