state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
72,029,"Canovanas Municipio, PR",2020,N.A.,N.A.,N.A.,N.A.,72029
72,029,"Canovanas Municipio, PR",2019,16114,15056,1058,6.6,72029
72,029,"Canovanas Municipio, PR",2018,15935,14682,1253,7.9,72029
72,029,"Canovanas Municipio, PR",2017,16013,14452,1561,9.7,72029
72,029,"Canovanas Municipio, PR",2016,16274,14404,1870,11.5,72029
72,029,"Canovanas Municipio, PR",2015,16270,14358,1912,11.8,72029
72,029,"Canovanas Municipio, PR",2014,16179,14067,2112,13.1,72029
72,029,"Canovanas Municipio, PR",2013,16427,14276,2151,13.1,72029
72,029,"Canovanas Municipio, PR",2012,16727,14402,2325,13.9,72029
72,029,"Canovanas Municipio, PR",2011,17013,14218,2795,16.4,72029
72,029,"Canovanas Municipio, PR",2010,17700,14543,3157,17.8,72029
72,029,"Canovanas Municipio, PR",2009,14406,11574,2832,19.7,72029
72,029,"Canovanas Municipio, PR",2008,14582,12391,2191,15,72029
72,029,"Canovanas Municipio, PR",2007,14838,12856,1982,13.4,72029
72,029,"Canovanas Municipio, PR",2006,15089,13210,1879,12.5,72029
72,029,"Canovanas Municipio, PR",2005,14496,12542,1954,13.5,72029
72,029,"Canovanas Municipio, PR",2004,14339,12417,1922,13.4,72029
72,029,"Canovanas Municipio, PR",2003,14263,12221,2042,14.3,72029
72,029,"Canovanas Municipio, PR",2002,13873,11873,2000,14.4,72029
72,029,"Canovanas Municipio, PR",2001,13306,11502,1804,13.6,72029
72,029,"Canovanas Municipio, PR",2000,13360,11761,1599,12,72029
72,029,"Canovanas Municipio, PR",1999,17284,15287,1997,11.6,72029
72,029,"Canovanas Municipio, PR",1998,17219,15108,2111,12.3,72029
72,029,"Canovanas Municipio, PR",1997,16879,14809,2070,12.3,72029
72,029,"Canovanas Municipio, PR",1996,16589,14386,2203,13.3,72029
72,029,"Canovanas Municipio, PR",1995,16053,13861,2192,13.7,72029
72,029,"Canovanas Municipio, PR",1994,14153,12019,2134,15.1,72029
72,029,"Canovanas Municipio, PR",1993,13191,10798,2393,18.1,72029
72,029,"Canovanas Municipio, PR",1992,12383,10104,2279,18.4,72029
72,029,"Canovanas Municipio, PR",1991,12130,10076,2054,16.9,72029
72,029,"Canovanas Municipio, PR",1990,11870,10034,1836,15.5,72029
